Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Revenue,Month,DayOfWeek,Rule-Based Price,Rule-Based Revenue,Optimized Price,Optimized Units Pred,ML Revenue,Static Revenue
2023-09-16,S002,P0020,Groceries,East,434,403,197,404.0,81.84,0,Sunny,0,86.53,Winter,32981.520000000004,9,5,89.8455888,36207.7722864,98.208,400.73157,39355.04576953125,32981.520000000004
2023-09-16,S002,P0015,Furniture,South,91,61,146,72.25,63.65,0,Cloudy,0,65.28,Autumn,3882.65,9,5,67.93523624999999,4144.049411249999,76.38,70.60615,5392.897566375732,3882.65
2023-09-16,S002,P0014,Groceries,North,217,215,111,219.27,92.03,0,Cloudy,0,94.24,Autumn,19786.45,9,5,106.08399333000001,22808.058565950003,110.43599999999999,209.28247,23112.31893457031,19786.45
2023-09-16,S002,P0013,Clothing,West,145,103,188,106.41,31.41,15,Rainy,0,32.11,Spring,3235.23,9,5,33.6087,3461.6961,37.692,100.1743,3775.769758850098,3235.23
2023-09-16,S002,P0012,Clothing,East,216,72,180,70.03,68.81,0,Snowy,1,69.77,Spring,4954.32,9,5,69.94536500000001,5036.066280000001,82.572,63.11084,5211.188267578125,4954.32
2023-09-16,S002,P0011,Groceries,East,333,148,46,152.03,73.39,10,Sunny,0,78.03,Spring,10861.72,9,5,78.52730000000001,11622.040400000002,88.068,148.64197,13090.600817871093,10861.72
2023-09-16,S002,P0010,Clothing,East,478,57,115,54.48,18.87,5,Rainy,0,16.48,Summer,1075.59,9,5,19.181355,1093.337235,22.2666,50.01597,1113.6855602554322,1075.5900000000001
2023-09-16,S002,P0009,Clothing,East,419,385,135,384.76,67.18,20,Sunny,1,64.66,Autumn,25864.300000000003,9,5,73.75154760000001,28394.345826000004,80.616,384.75888,31017.721919677733,25864.300000000003
2023-09-16,S002,P0008,Clothing,East,249,87,106,86.04,78.19,0,Sunny,0,82.61,Winter,6802.53,9,5,83.6633,7278.7071000000005,92.26419999999999,81.79319,7546.583241023253,6802.53
2023-09-16,S002,P0007,Furniture,East,412,394,46,389.29,14.85,10,Rainy,1,13.26,Summer,5850.9,9,5,16.302626999999998,6423.235037999999,17.82,380.90448,6787.717833251953,5850.9
2023-09-16,S002,P0016,Toys,North,494,112,103,129.12,30.87,5,Snowy,0,30.29,Winter,3457.44,9,5,31.379355,3514.48776,37.044,122.76789,4547.813751617431,3457.44
2023-09-16,S002,P0006,Electronics,North,227,221,97,227.4,71.41,10,Rainy,0,73.27,Spring,15781.61,9,5,78.39532619999999,17325.367090199998,85.692,218.07513,18687.29440649414,15781.609999999999
2023-09-17,S004,P0005,Toys,East,250,0,187,17.75,88.25,5,Cloudy,0,84.34,Spring,0.0,9,6,105.49440300000002,0.0,98.84,13.640097,1348.1871543121338,0.0
2023-09-17,S004,P0006,Toys,North,50,19,55,10.01,64.35,20,Rainy,0,66.37,Winter,1222.65,9,6,65.41177499999999,1242.8237249999997,75.93299999999999,9.770709,741.9192493658065,1222.6499999999999
2023-09-17,S004,P0007,Furniture,South,378,203,51,197.51,22.62,0,Sunny,1,23.29,Summer,4591.860000000001,9,6,24.203400000000002,4913.2902,27.144000000000002,191.57153,5200.017697265625,4591.860000000001
2023-09-17,S004,P0008,Electronics,East,151,133,71,146.84,47.95,0,Snowy,1,52.46,Winter,6377.35,9,6,51.30650000000001,6823.764500000001,57.54,138.44221,7965.9650491333,6377.35
2023-09-17,S004,P0012,Electronics,South,273,142,160,148.7,34.52,20,Sunny,0,32.69,Autumn,4901.84,9,6,35.089580000000005,4982.720360000001,41.424,143.49542,5944.154375976563,4901.84
2023-09-17,S004,P0010,Furniture,East,405,236,73,233.54,17.34,15,Rainy,0,21.99,Spring,4092.24,9,6,20.038104000000004,4728.992544000001,20.808,228.32808,4751.050672485351,4092.24
2023-09-17,S004,P0011,Groceries,North,283,269,181,279.22,75.97,5,Snowy,1,71.65,Autumn,20435.93,9,6,83.40138540000001,22434.9726726,91.164,271.65805,24765.43451916504,20435.93
2023-09-17,S004,P0013,Electronics,East,138,102,172,118.63,47.09,5,Snowy,0,45.22,Autumn,4803.18,9,6,47.866985,4882.43247,56.508,111.60859,6306.778156951905,4803.18
2023-09-17,S004,P0009,Toys,West,439,234,126,237.67,72.73,15,Rainy,0,72.77,Summer,17018.82,9,6,79.84444860000002,18683.600972400003,87.276,233.11203,20345.085532836914,17018.82
2023-09-17,S004,P0004,Electronics,South,424,64,29,57.3,36.02,20,Sunny,1,32.77,Autumn,2305.28,9,6,36.61433,2343.31712,43.224000000000004,51.949993,2245.486503204346,2305.28
2023-09-17,S003,P0013,Electronics,South,369,26,100,27.49,50.23,5,Rainy,1,47.95,Spring,1305.98,9,6,51.058794999999996,1327.52867,60.275999999999996,24.376665,1469.327866493225,1305.98
2023-09-17,S004,P0002,Groceries,West,211,77,73,67.98,36.25,10,Sunny,0,37.41,Winter,2791.25,9,6,38.7875,2986.6375000000003,43.5,62.372593,2713.2077922821045,2791.25
2023-09-17,S004,P0001,Groceries,East,65,11,70,14.89,23.36,5,Cloudy,0,24.73,Summer,256.96,9,6,30.717101184000004,337.88811302400006,28.032,12.142609,340.38160546875,256.96
2023-09-17,S003,P0020,Groceries,East,389,169,123,186.7,98.8,20,Cloudy,0,100.29,Winter,16697.2,9,6,105.45170999999999,17821.33899,118.55999999999999,182.15616,21596.43414550781,16697.2
2023-09-17,S003,P0019,Furniture,South,297,129,24,124.87,69.75,15,Rainy,0,68.11,Winter,8997.75,9,6,70.900875,9146.212875,83.7,119.108795,9969.406155395509,8997.75
2023-09-17,S003,P0018,Clothing,West,405,221,189,225.75,48.53,15,Snowy,0,45.48,Spring,10725.13,9,6,53.277204600000005,11774.2622166,58.236,221.60213,12905.221472351073,10725.130000000001
2023-09-17,S003,P0017,Clothing,South,269,240,63,250.85,18.27,15,Rainy,0,14.77,Winter,4384.8,9,6,20.0571714,4813.721136,21.924,245.87048,5390.464478027344,4384.8
2023-09-17,S003,P0016,Furniture,East,343,190,144,183.58,55.12,10,Sunny,1,52.01,Summer,10472.8,9,6,56.02948,10645.6012,66.14399999999999,177.84532,11763.400955566405,10472.8
2023-09-17,S003,P0015,Furniture,West,487,389,33,387.52,26.27,0,Cloudy,1,30.77,Autumn,10219.03,9,6,31.875492600000005,12399.566621400001,31.523999999999997,383.00098,12073.72278515625,10219.03
2023-09-17,S003,P0014,Toys,East,180,23,175,36.78,28.76,0,Sunny,1,26.24,Summer,661.48,9,6,36.01695328000001,828.3899254400002,34.512,31.27958,1079.5208360595702,661.48
2023-09-17,S004,P0014,Electronics,North,480,220,150,224.97,47.47,0,Rainy,1,49.53,Autumn,10443.4,9,6,52.113515400000004,11464.973388,56.964,220.2705,12547.488337829589,10443.4
2023-09-17,S003,P0012,Furniture,North,451,34,135,36.36,88.05,20,Snowy,0,91.17,Summer,2993.7,9,6,89.50282499999999,3043.0960499999997,105.66,32.26607,3409.233095626831,2993.7
2023-09-17,S004,P0003,Toys,East,399,43,78,42.08,83.99,10,Sunny,1,82.23,Spring,3611.57,9,6,85.375835,3671.1609049999997,100.788,34.71672,3499.02883392334,3611.5699999999997
2023-09-17,S004,P0015,Furniture,South,121,85,27,96.4,71.34,0,Cloudy,1,67.33,Autumn,6063.900000000001,9,6,76.14296550000002,6472.152067500001,85.608,92.48813,7917.723718505859,6063.900000000001
2023-09-17,S005,P0007,Furniture,North,174,95,74,113.79,96.63,20,Cloudy,0,98.55,Spring,9179.85,9,6,103.13561475,9797.883401250001,115.95599999999999,108.924576,12630.458112121582,9179.85
2023-09-17,S004,P0017,Groceries,South,124,56,178,62.25,71.37,15,Cloudy,1,68.34,Winter,3996.72,9,6,76.17498525,4265.799174000001,85.644,57.257812,4903.78809375,3996.7200000000003
2023-09-17,S005,P0020,Electronics,South,328,61,79,54.35,96.4,0,Cloudy,1,91.45,Summer,5880.400000000001,9,6,102.89013000000001,6276.297930000001,115.68,52.319782,6052.352411499024,5880.400000000001
2023-09-17,S003,P0011,Furniture,North,290,20,184,17.42,42.03,20,Rainy,1,37.52,Winter,840.6,9,6,42.723495,854.4699,50.436,14.493156,730.9768378601074,840.6
2023-09-17,S005,P0018,Electronics,South,270,21,77,21.19,48.07,10,Snowy,1,52.22,Winter,1009.47,9,6,51.434900000000006,1080.1329,57.684,13.633181,786.4163907852172,1009.47
2023-09-17,S005,P0017,Clothing,West,73,12,23,20.54,55.44,5,Sunny,0,50.92,Spring,665.28,9,6,69.42906432,833.1487718399999,66.52799999999999,15.094038,1004.1761607055663,665.28
2023-09-17,S005,P0016,Toys,South,425,245,138,262.34,93.72,0,Snowy,0,93.82,Winter,22961.4,9,6,102.88769040000001,25207.484148000003,112.464,258.57672,29080.572372070314,22961.4
2023-09-17,S005,P0015,Toys,North,443,156,28,146.78,81.33,5,Rainy,0,84.58,Autumn,12687.48,9,6,82.671945,12896.823419999999,97.59599999999999,136.68819,13340.220263854979,12687.48
2023-09-17,S005,P0014,Toys,West,301,160,55,154.9,17.72,0,Cloudy,0,15.66,Winter,2835.2,9,6,18.912999,3026.07984,21.264,147.9765,3146.5723271484376,2835.2
2023-09-17,S005,P0013,Clothing,North,331,132,176,125.8,62.12,15,Sunny,0,63.14,Autumn,8199.84,9,6,63.14498,8335.137359999999,74.544,119.63282,8917.908943725586,8199.84
2023-09-17,S005,P0012,Clothing,West,77,29,37,42.29,97.76,20,Sunny,1,101.11,Winter,2835.04,9,6,122.42758528000003,3550.399973120001,117.312,38.154774,4476.012813720703,2835.04
2023-09-17,S005,P0011,Clothing,North,216,22,151,35.67,69.93,15,Sunny,1,70.33,Summer,1538.46,9,6,79.61390640000002,1751.5059408000004,83.91600000000001,29.480036,2473.8466826705935,1538.46
2023-09-17,S004,P0016,Clothing,West,428,178,125,189.32,85.64,5,Snowy,1,89.03,Spring,15243.92,9,6,87.05306,15495.44468,102.768,182.6973,18775.43572998047,15243.92
2023-09-17,S005,P0010,Clothing,West,497,292,125,287.29,82.68,5,Cloudy,0,83.44,Spring,24142.56,9,6,95.30614548000001,27829.394480160005,99.21600000000001,283.7745,28154.971349121097,24142.56
2023-09-17,S005,P0008,Furniture,South,373,117,87,119.08,54.0,0,Cloudy,0,51.2,Winter,6318.0,9,6,57.63555,6743.359350000001,64.8,112.68842,7302.20982055664,6318.0
2023-09-17,S005,P0006,Furniture,East,394,182,34,200.78,43.63,20,Cloudy,1,48.08,Autumn,7940.660000000001,9,6,49.018305000000005,8921.331510000002,52.356,195.20448,10220.125913635255,7940.660000000001
2023-09-17,S005,P0005,Toys,West,430,127,117,140.43,46.89,5,Sunny,1,50.68,Autumn,5955.03,9,6,50.17230000000001,6371.882100000001,56.268,134.53876,7570.22679711914,5955.03
2023-09-17,S005,P0004,Groceries,North,421,140,110,159.06,83.89,5,Rainy,0,85.75,Summer,11744.6,9,6,85.274185,11938.385900000001,100.66799999999999,151.19353,15220.349998352049,11744.6
2023-09-17,S005,P0003,Toys,West,151,101,56,112.35,17.38,5,Sunny,0,15.21,Spring,1755.38,9,6,17.66677,1784.34377,20.855999999999998,105.871826,2208.062806640625,1755.3799999999999
2023-09-17,S005,P0002,Electronics,South,303,7,192,19.57,37.25,20,Sunny,0,34.43,Summer,260.75,9,6,42.40838,296.85866,44.699999999999996,13.161474,588.3178979873657,260.75
2023-09-17,S005,P0001,Toys,South,416,359,124,377.71,92.68,20,Snowy,0,95.55,Summer,33272.12,9,6,101.74595760000001,36526.79877840001,111.21600000000001,371.47705,41314.1916796875,33272.12
2023-09-17,S004,P0020,Furniture,West,388,12,168,11.16,99.79,0,Rainy,1,96.31,Spring,1197.48,9,6,101.436535,1217.2384200000001,119.748,11.740528,1405.9047597198487,1197.48
2023-09-17,S004,P0019,Groceries,East,342,143,147,134.29,66.17,15,Sunny,1,63.77,Autumn,9462.31,9,6,67.261805,9618.438114999999,79.404,131.31226,10426.718364257811,9462.31
2023-09-17,S004,P0018,Toys,South,214,48,51,55.51,47.09,15,Sunny,0,49.62,Autumn,2260.32,9,6,50.386300000000006,2418.5424000000003,56.508,47.93627,2708.7828393859863,2260.32
2023-09-17,S005,P0009,Clothing,North,224,216,184,228.59,63.33,15,Rainy,0,67.97,Summer,13679.28,9,6,69.52494060000001,15017.387169600002,75.996,217.17542,16504.462841308592,13679.279999999999
2023-09-17,S005,P0019,Groceries,North,362,99,184,91.07,10.6,10,Cloudy,0,11.75,Spring,1049.4,9,6,11.909100000000002,1179.0009000000002,12.719999999999999,86.58471,1101.3575006103515,1049.3999999999999
2023-09-17,S003,P0010,Clothing,South,238,171,138,182.38,27.48,20,Sunny,1,28.16,Winter,4699.08,9,6,29.4036,5028.0156,32.976,177.98004,5869.069848632812,4699.08
2023-09-17,S003,P0008,Furniture,West,231,134,34,147.35,22.49,20,Rainy,1,25.66,Winter,3013.66,9,6,24.0643,3224.6162,26.987999999999996,142.56418,3847.5220484619135,3013.66
2023-09-17,S002,P0001,Groceries,South,303,93,68,111.02,40.65,5,Snowy,1,36.57,Summer,3780.45,9,6,41.320724999999996,3842.8274249999995,48.779999999999994,107.15172,5226.86081085205,3780.45
2023-09-17,S001,P0020,Toys,South,99,83,130,93.99,19.02,5,Rainy,0,14.75,Spring,1578.66,9,6,19.33383,1604.70789,22.823999999999998,80.281975,1832.355792663574,1578.6599999999999
2023-09-17,S001,P0019,Furniture,West,233,146,158,149.55,99.53,0,Cloudy,1,102.21,Winter,14531.38,9,6,106.23085725,15509.7051585,119.43599999999999,144.17136,17219.250099243163,14531.380000000001
2023-09-17,S001,P0018,Electronics,West,358,129,77,134.19,27.71,20,Sunny,0,29.44,Autumn,3574.59,9,6,29.649700000000003,3824.8113000000003,33.252,129.76491,4314.9427153930665,3574.59
2023-09-17,S001,P0017,Electronics,East,387,141,163,144.68,43.35,15,Rainy,0,47.23,Spring,6112.35,9,6,46.3845,6540.2145,52.02,140.1226,7289.177879333496,6112.35
2023-09-17,S001,P0016,Furniture,West,450,363,31,368.14,80.65,5,Snowy,0,77.18,Winter,29275.95,9,6,88.53918300000001,32139.723429,96.78,366.60245,35479.78486999512,29275.95
2023-09-17,S001,P0015,Toys,North,127,98,160,105.36,43.94,0,Cloudy,0,39.33,Summer,4306.12,9,6,46.8982605,4596.029529,52.727999999999994,98.39189,5188.007653930664,4306.12
2023-09-17,S001,P0014,Toys,West,86,50,74,53.31,65.01,20,Snowy,1,69.5,Winter,3250.5000000000005,9,6,69.56070000000001,3478.0350000000008,76.7118,50.299366,3858.554904512787,3250.5000000000005
2023-09-17,S001,P0013,Clothing,East,113,29,109,24.27,29.42,15,Rainy,0,31.99,Spring,853.1800000000001,9,6,31.479400000000005,912.9026000000001,35.304,18.390505,649.2583827667237,853.1800000000001
2023-09-17,S001,P0012,Furniture,East,137,99,73,94.66,15.27,5,Rainy,1,16.56,Spring,1511.73,9,6,16.3389,1617.5511,18.323999999999998,89.58634,1641.5801282043456,1511.73
2023-09-17,S001,P0011,Groceries,West,425,191,83,205.01,83.08,15,Sunny,1,79.51,Spring,15868.28,9,6,84.45082,16130.106619999999,99.696,196.50014,19590.277691162108,15868.279999999999
2023-09-17,S001,P0010,Toys,East,329,197,146,197.84,36.56,5,Sunny,1,33.14,Summer,7202.320000000001,9,6,37.16324,7321.158280000001,43.872,192.09648,8427.65682861328,7202.320000000001
2023-09-17,S001,P0009,Electronics,North,321,140,141,140.67,74.9,0,Cloudy,1,70.34,Winter,10486.0,9,6,79.9426425,11191.96995,89.88000000000001,135.87602,12212.536887817385,10486.0
2023-09-17,S001,P0008,Clothing,North,154,6,161,5.84,38.92,0,Rainy,0,42.38,Autumn,233.52,9,6,41.644400000000005,249.86640000000003,45.1472,8.104583,365.89921998138425,233.52
2023-09-17,S001,P0007,Toys,East,446,191,111,200.72,53.62,10,Snowy,0,49.18,Autumn,10241.42,9,6,54.50473,10410.40343,64.344,194.7425,12530.510948730467,10241.42
2023-09-17,S001,P0006,Groceries,West,416,39,30,49.0,58.88,10,Snowy,0,54.8,Winter,2296.32,9,6,67.03370240000001,2614.3143936000006,70.656,46.904026,3314.0508632812503,2296.32
2023-09-17,S001,P0005,Furniture,South,224,220,80,239.4,56.54,20,Snowy,1,57.6,Autumn,12438.8,9,6,62.070742800000005,13655.563416,67.848,224.91385,15259.954818603515,12438.8
2023-09-17,S001,P0004,Toys,North,273,183,190,181.3,57.04,0,Rainy,0,53.46,Autumn,10438.32,9,6,57.981159999999996,10610.55228,68.448,174.9167,11972.698437011717,10438.32
2023-09-17,S001,P0003,Furniture,South,93,93,195,103.6,22.03,10,Snowy,1,20.12,Winter,2048.79,9,6,22.393495,2082.5950350000003,26.436,88.12559,2329.6880301818846,2048.79
2023-09-17,S001,P0002,Toys,North,429,40,74,41.52,78.94,5,Cloudy,1,77.88,Winter,3157.6,9,6,84.2546355,3370.1854200000002,93.1492,36.763695,3424.5087562347408,3157.6
2023-09-17,S001,P0001,Electronics,North,456,139,34,139.62,64.34,10,Sunny,1,64.26,Winter,8943.26,9,6,65.40161,9090.82379,77.208,137.09035,10584.471533569336,8943.26
2023-09-17,S002,P0002,Furniture,North,96,86,111,101.58,11.62,10,Rainy,0,15.26,Winter,999.32,9,6,13.05507,1122.73602,13.943999999999999,89.7964,1252.1210291748046,999.3199999999999
2023-09-17,S002,P0003,Groceries,North,176,133,170,131.42,37.35,0,Snowy,0,39.15,Autumn,4967.55,9,6,39.9645,5315.2785,44.82,126.61946,5675.084244689941,4967.55
2023-09-17,S003,P0009,Clothing,North,152,26,51,30.62,84.7,5,Cloudy,1,89.47,Autumn,2202.2000000000003,9,6,90.4024275,2350.463115,101.64,25.201597,2561.4903408050536,2202.2000000000003
2023-09-17,S002,P0005,Clothing,North,449,15,38,9.12,97.81,20,Rainy,1,97.24,Spring,1467.15,9,6,99.423865,1491.3579750000001,117.372,10.725157,1258.8331020584105,1467.15
2023-09-17,S002,P0004,Clothing,East,279,89,144,82.62,87.79,10,Cloudy,0,88.97,Spring,7813.31,9,6,93.70046175,8339.34109575,105.348,77.05648,8117.746097991943,7813.31
2023-09-17,S003,P0007,Furniture,East,390,159,195,162.78,71.4,15,Cloudy,1,75.56,Summer,11352.6,9,6,76.20700500000001,12116.913795000002,85.68,158.23778,13557.812794189455,11352.6
2023-09-17,S003,P0006,Furniture,North,414,98,131,88.23,18.86,5,Snowy,1,23.66,Summer,1848.28,9,6,21.18921,2076.54258,22.631999999999998,81.57734,1846.2583401489255,1848.28
2023-09-17,S003,P0005,Furniture,South,368,239,98,232.49,38.59,5,Snowy,0,40.08,Spring,9223.01,9,6,42.364873800000005,10125.204838200001,46.308,227.55954,10537.827168823242,9223.01
2023-09-17,S003,P0004,Groceries,North,146,127,78,134.11,84.54,20,Snowy,1,79.97,Autumn,10736.58,9,6,85.93491,10913.73357,101.44800000000001,125.311325,12712.583306030274,10736.58
2023-09-17,S003,P0003,Furniture,North,333,151,61,141.11,95.08,0,Cloudy,1,92.6,Summer,14357.08,9,6,101.481261,15323.670411000001,114.09599999999999,136.57957,15583.183141845702,14357.08
2023-09-17,S003,P0002,Electronics,West,73,12,102,10.64,96.36,20,Cloudy,1,96.85,Autumn,1156.32,9,6,102.847437,1234.169244,115.63199999999999,9.157416,1058.8903666534422,1156.32
2023-09-17,S002,P0020,Electronics,South,346,119,137,124.21,60.09,10,Rainy,1,64.77,Summer,7150.71,9,6,64.2963,7651.2597000000005,72.108,118.761024,8563.619952850342,7150.71
2023-09-17,S002,P0019,Groceries,North,250,34,65,52.85,73.02,20,Snowy,0,76.41,Summer,2482.68,9,6,83.1318096,2826.4815264,87.624,48.171364,4220.96758428955,2482.68
2023-09-17,S002,P0018,Groceries,South,187,150,34,168.31,60.34,10,Snowy,0,57.02,Autumn,9051.0,9,6,61.335609999999996,9200.341499999999,72.408,161.64255,11704.213587158203,9051.0
2023-09-17,S002,P0017,Furniture,East,281,2,98,0.09,64.92,20,Sunny,1,66.69,Spring,129.84,9,6,65.99118000000001,131.98236000000003,76.6056,7.450118,570.7207644309997,129.84
2023-09-17,S003,P0001,Toys,West,147,86,164,102.47,89.21,10,Cloudy,1,90.94,Winter,7672.059999999999,9,6,95.21606325,8188.581439500001,107.05199999999999,98.15771,10507.97887271118,7672.0599999999995
2023-09-17,S002,P0015,Toys,North,399,338,102,331.09,46.72,5,Cloudy,0,46.63,Winter,15791.36,9,6,53.854657919999994,18202.874376959997,56.064,325.41254,18243.928453125,15791.359999999999
2023-09-17,S002,P0014,Clothing,North,212,2,44,17.95,27.69,15,Cloudy,1,29.02,Spring,55.38,9,6,33.10073676000001,66.20147352000002,33.228,13.506778,448.8032115211487,55.38
2023-09-17,S002,P0013,Clothing,South,198,52,22,53.54,66.75,10,Snowy,0,70.83,Summer,3471.0,9,6,71.4225,3713.97,80.1,47.90258,3836.9966789245605,3471.0
2023-09-17,S002,P0006,Electronics,East,157,91,196,105.67,27.37,20,Cloudy,1,31.95,Spring,2490.67,9,6,30.750195000000005,2798.2677450000006,32.844,99.96953,3283.3991841430666,2490.67
2023-09-17,S002,P0012,Electronics,West,289,142,105,150.17,69.91,0,Rainy,0,67.26,Autumn,9927.22,9,6,71.06351500000001,10091.01913,83.892,144.19627,12096.913801940917,9927.22
2023-09-17,S002,P0011,Groceries,South,270,131,76,132.68,97.27,15,Rainy,1,99.91,Autumn,12742.37,9,6,98.874955,12952.619105,116.72399999999999,124.65859,14550.649518768309,12742.369999999999
2023-09-17,S002,P0010,Groceries,North,94,0,167,-2.09,87.61,20,Sunny,1,84.29,Summer,0.0,9,6,89.055565,0.0,92.8666,5.100065,473.625717811203,0.0
2023-09-17,S002,P0009,Electronics,East,115,66,192,65.85,79.85,10,Snowy,0,84.07,Winter,5270.099999999999,9,6,85.4395,5639.007,94.22299999999998,62.357246,5875.486827445983,5270.099999999999
2023-09-17,S002,P0008,Toys,West,235,167,104,165.6,47.97,20,Rainy,1,51.21,Spring,8010.99,9,6,51.3279,8571.7593,57.564,159.27954,9168.767499023437,8010.99
2023-09-17,S002,P0007,Clothing,North,264,165,82,163.77,50.06,20,Rainy,0,51.89,Autumn,8259.9,9,6,53.56420000000001,8838.093,60.072,158.61432,9528.279361816407,8259.9
2023-09-17,S002,P0016,Clothing,North,315,193,130,185.06,46.26,5,Sunny,1,42.84,Spring,8928.18,9,6,47.02329,9075.49497,55.51199999999999,180.14613,10000.272158569334,8928.18
2023-09-18,S004,P0006,Electronics,West,199,1,195,6.24,27.27,5,Cloudy,0,25.15,Spring,27.27,9,0,33.5126484,33.5126484,32.724,6.810839,222.87790120124814,27.27
2023-09-18,S004,P0007,Clothing,North,356,173,25,168.31,79.07,10,Cloudy,1,77.01,Autumn,13679.11,9,0,78.87232499999999,13644.912224999998,94.88399999999999,162.01428,15372.563154785154,13679.109999999999
2023-09-18,S004,P0008,Clothing,East,347,98,124,103.45,14.22,10,Cloudy,1,14.34,Winter,1393.5600000000002,9,0,14.931000000000001,1463.238,17.064,98.28276,1677.0970272216796,1393.5600000000002
2023-09-18,S004,P0013,Furniture,East,370,225,62,222.71,25.73,0,Snowy,1,21.97,Winter,5789.25,9,0,26.39898,5939.7705000000005,30.875999999999998,219.31798,6771.6618858032225,5789.25
2023-09-18,S004,P0010,Groceries,South,210,89,89,100.72,84.13,15,Sunny,0,82.72,Summer,7487.57,9,0,84.13,7487.57,100.95599999999999,90.46715,9133.201376037596,7487.57
2023-09-18,S004,P0011,Toys,West,271,124,70,134.93,17.11,10,Sunny,0,12.38,Autumn,2121.64,9,0,16.2545,2015.558,20.532,127.6411,2620.727024597168,2121.64
2023-09-18,S004,P0012,Clothing,West,186,139,125,138.22,14.59,0,Cloudy,0,12.46,Spring,2028.01,9,0,14.553524999999999,2022.9399749999998,17.508,129.94225,2275.02883392334,2028.01
