invoice_id,product_id,product_category,units_sold,date,selling_price,customer_id,region,revenue,day,month,weekday,week,inventory_proxy
569415,22697,GREEN REGENCY TEACUP AND SAUCER,4,04-10-2011 10:14,5.79,Unknown,United Kingdom,23.16,4,10,1,40,6.77753304
537447,22644,CERAMIC CHERRY CAKE MONEY BANK,12,07-12-2010 09:21,1.45,13963.0,United Kingdom,17.4,7,12,1,49,10.096
575221,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,09-11-2011 11:25,1.25,12949.0,United Kingdom,15,9,11,2,45,23.10365854
562715,20727,LUNCH BAG  BLACK SKULL.,1,08-08-2011 15:34,4.13,Unknown,United Kingdom,4.13,8,8,0,32,9.296958855
552811,23170,REGENCY TEA PLATE ROSES ,12,11-05-2011 12:43,1.65,17677.0,United Kingdom,19.8,11,5,2,19,12.32515337
559652,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,11-07-2011 12:47,0.95,17164.0,United Kingdom,11.4,11,7,0,28,13.7254902
545909,22138,BAKING SET 9 PIECE RETROSPOT ,3,08-03-2011 09:45,4.95,15819.0,United Kingdom,14.85,8,3,1,10,4.972144847
537128,84375,SET OF 20 KIDS COOKIE CUTTERS,1,05-12-2010 12:15,2.1,12841.0,United Kingdom,2.1,5,12,6,48,7.783333333
581425,22659,LUNCH BOX I LOVE LONDON,1,08-12-2011 15:31,1.95,14796.0,United Kingdom,1.95,8,12,3,49,16.12131148
555853,21385,IVORY HANGING DECORATION  HEART,2,07-06-2011 13:44,0.85,14375.0,United Kingdom,1.7,7,6,1,23,11.22818792
542794,21930,JUMBO STORAGE BAG SKULLS,1,01-02-2011 10:56,4.13,Unknown,United Kingdom,4.13,1,2,1,5,8.843137255
581492,15039,SANDALWOOD FAN,1,09-12-2011 10:03,1.63,Unknown,United Kingdom,1.63,9,12,4,49,18.8358209
536592,20665,RED RETROSPOT PURSE ,3,01-12-2010 17:06,2.95,Unknown,United Kingdom,8.85,1,12,2,48,2.875
580399,84991,60 TEATIME FAIRY CAKE CASES,12,04-12-2011 11:45,0.55,13471.0,United Kingdom,6.6,4,12,6,48,17.46216216
563193,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,12-08-2011 16:30,2.46,Unknown,United Kingdom,2.46,12,8,4,32,8.243243243
575767,23378,PACK OF 12 50'S CHRISTMAS TISSUES,1,11-11-2011 11:11,0.39,17348.0,United Kingdom,0.39,11,11,4,45,21.49333333
575607,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,10-11-2011 12:37,0.83,14096.0,United Kingdom,2.49,10,11,3,45,12.14918415
552236,21181,PLEASE ONE PERSON METAL SIGN,48,06-05-2011 16:29,1.85,16525.0,United Kingdom,88.8,6,5,4,18,14.36432161
546008,22808,SET OF 6 T-LIGHTS EASTER CHICKS,1,08-03-2011 15:43,5.79,Unknown,United Kingdom,5.79,8,3,1,10,4.482758621
581382,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,08-12-2011 12:57,0.39,13860.0,United Kingdom,4.68,8,12,3,49,6
574067,21352,EUCALYPTUS & PINECONE  WREATH,20,02-11-2011 14:50,2.95,14088.0,United Kingdom,59,2,11,2,44,5.21875
559337,20723,STRAWBERRY CHARLOTTE BAG,2,07-07-2011 16:27,1.63,Unknown,United Kingdom,3.26,7,7,3,27,14.12297735
562213,22993,SET OF 4 PANTRY JELLY MOULDS,4,03-08-2011 13:39,1.25,13975.0,United Kingdom,5,3,8,2,31,10.43468468
552285,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1,08-05-2011 12:58,2.95,14684.0,United Kingdom,2.95,8,5,6,18,10.35087719
540259,21622,VINTAGE UNION JACK CUSHION COVER,4,06-01-2011 09:00,4.95,18226.0,United Kingdom,19.8,6,1,3,1,3.822222222
552058,22192,BLUE DINER WALL CLOCK,2,06-05-2011 10:36,8.5,15218.0,United Kingdom,17,6,5,4,18,2.429577465
580103,23350,ROLL WRAP VINTAGE SPOT ,2,01-12-2011 15:12,1.25,16242.0,United Kingdom,2.5,1,12,3,48,9
562984,22090,PAPER BUNTING RETROSPOT,2,11-08-2011 11:45,2.95,17841.0,United Kingdom,5.9,11,8,3,32,9.940809969
570871,22336,DOVE DECORATION PAINTED ZINC ,6,12-10-2011 16:36,0.63,Unknown,United Kingdom,3.78,12,10,2,41,28.76190476
581473,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,08-12-2011 19:57,1.65,12748.0,United Kingdom,1.65,8,12,3,49,8.786163522
549523,47566B,TEA TIME PARTY BUNTING,1,08-04-2011 15:35,4.95,12748.0,United Kingdom,4.95,8,4,4,14,6.201257862
574292,21175,GIN + TONIC DIET METAL SIGN,1,03-11-2011 15:27,2.55,16914.0,United Kingdom,2.55,3,11,3,44,15.62087912
570714,POST,POSTAGE,2,12-10-2011 10:20,40,13520.0,Switzerland,80,12,10,2,41,2.743421053
569403,22178,VICTORIAN GLASS HANGING T-LIGHT,12,04-10-2011 09:02,1.95,13319.0,United Kingdom,23.4,4,10,1,40,23.47537473
549845,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,24,12-04-2011 14:22,0.65,16729.0,United Kingdom,15.6,12,4,1,15,27.05755396
548705,22560,TRADITIONAL MODELLING CLAY,48,03-04-2011 11:47,1.06,17381.0,United Kingdom,50.88,3,4,6,13,26.04819277
556060,22907,PACK OF 20 NAPKINS PANTRY DESIGN,192,08-06-2011 14:03,0.72,14911.0,EIRE,138.24,8,6,2,23,9.807560137
555322,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,02-06-2011 11:01,6.25,Unknown,United Kingdom,6.25,2,6,3,22,6.944134078
566249,82494L,WOODEN FRAME ANTIQUE WHITE ,6,11-09-2011 12:09,2.95,13527.0,United Kingdom,17.7,11,9,6,36,6.55163728
552045,84991,60 TEATIME FAIRY CAKE CASES,24,06-05-2011 09:22,0.55,18241.0,United Kingdom,13.2,6,5,4,18,17.46216216
581219,16048,TEATIME ROUND PENCIL SHARPENER ,1,08-12-2011 09:28,0.83,Unknown,United Kingdom,0.83,8,12,3,49,16.35
540551,82494L,WOODEN FRAME ANTIQUE WHITE ,2,10-01-2011 09:43,7.62,Unknown,United Kingdom,15.24,10,1,0,2,6.55163728
569474,23242,TREASURE TIN BUFFALO BILL ,1,04-10-2011 12:39,2.08,14178.0,United Kingdom,2.08,4,10,1,40,5.142857143
575504,21844,RED RETROSPOT MUG,18,10-11-2011 10:29,2.95,14895.0,United Kingdom,53.1,10,11,3,45,11.52941176
536488,22087,PAPER BUNTING WHITE LACE,1,01-12-2010 12:31,2.95,17897.0,United Kingdom,2.95,1,12,2,48,12.28688525
540646,22198,LARGE POPCORN HOLDER ,1,10-01-2011 14:32,3.36,Unknown,United Kingdom,3.36,10,1,0,2,12.32
570690,DOT,DOTCOM POSTAGE,1,11-10-2011 16:37,199.81,Unknown,United Kingdom,199.81,11,10,1,41,1
566279,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,12,11-09-2011 14:09,0.29,14432.0,United Kingdom,3.48,11,9,6,36,8.272727273
562031,22360,GLASS JAR ENGLISH CONFECTIONERY,2,01-08-2011 17:37,2.95,16984.0,United Kingdom,5.9,1,8,0,31,3.711340206
558860,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2,04-07-2011 12:18,2.55,17975.0,United Kingdom,5.1,4,7,0,27,7.916666667
549844,47566,PARTY BUNTING,2,12-04-2011 14:17,4.95,12854.0,United Kingdom,9.9,12,4,1,15,10.53706294
580729,22464,HANGING METAL HEART LANTERN,2,05-12-2011 17:24,3.29,Unknown,United Kingdom,6.58,5,12,0,49,9.523178808
559527,22960,JAM MAKING SET WITH JARS,1,10-07-2011 11:24,4.25,17787.0,United Kingdom,4.25,10,7,6,27,6.542222222
559055,84596G,SMALL CHOCOLATES PINK BOWL,1,05-07-2011 17:09,0.83,Unknown,United Kingdom,0.83,5,7,1,27,8.203703704
543187,22726,ALARM CLOCK BAKELIKE GREEN,4,04-02-2011 11:43,3.75,14778.0,United Kingdom,15,4,2,4,5,6.308203991
566450,23266,SET OF 3 WOODEN STOCKING DECORATION,12,12-09-2011 16:12,1.25,15673.0,United Kingdom,15,12,9,0,37,5.904
569531,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,04-10-2011 15:02,7.95,12695.0,France,15.9,4,10,1,40,4.898876404
555552,22863,SOAP DISH BROCANTE,1,05-06-2011 13:44,2.95,13610.0,United Kingdom,2.95,5,6,6,22,6.730769231
574938,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,07-11-2011 17:15,2.55,14911.0,EIRE,163.2,7,11,0,45,17.84824121
546239,22296,HEART IVORY TRELLIS LARGE,1,10-03-2011 12:59,1.65,14064.0,United Kingdom,1.65,10,3,3,10,9.428571429
537133,22110,BIRD HOUSE HOT WATER BOTTLE,1,05-12-2010 12:29,2.55,18156.0,United Kingdom,2.55,5,12,6,48,4.11627907
574481,22609,PENS ASSORTED SPACEBALL,36,04-11-2011 12:45,0.19,18022.0,United Kingdom,6.84,4,11,4,44,39.53968254
574950,21828,EIGHT PIECE SNAKE  SET,1,08-11-2011 09:29,2.46,Unknown,United Kingdom,2.46,8,11,1,45,3.102564103
559669,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,11-07-2011 13:47,5.95,16332.0,United Kingdom,17.85,11,7,0,28,3.681034483
575515,22553,PLASTERS IN TIN SKULLS,12,10-11-2011 10:41,1.65,17315.0,United Kingdom,19.8,10,11,3,45,6.809701493
537368,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,24,06-12-2010 12:40,1.25,14911.0,EIRE,30,6,12,0,49,10.68965517
561926,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,01-08-2011 12:48,1.25,12749.0,United Kingdom,15,1,8,0,31,11.81
549261,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,07-04-2011 12:35,0.85,14903.0,United Kingdom,10.2,7,4,3,14,34.85897436
570488,22903,CALENDAR FAMILY FAVOURITES,1,10-10-2011 17:12,2.46,14096.0,United Kingdom,2.46,10,10,0,41,4.47826087
545238,85178,VICTORIAN SEWING KIT,12,01-03-2011 11:02,1.25,15241.0,United Kingdom,15,1,3,1,9,10.4
543382,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,07-02-2011 16:21,1.25,14030.0,United Kingdom,7.5,7,2,0,6,10.75789474
575516,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,10-11-2011 10:45,0.29,17340.0,United Kingdom,27.84,10,11,3,45,107.1201717
536839,84879,ASSORTED COLOUR BIRD ORNAMENT,96,02-12-2010 18:25,1.69,15093.0,United Kingdom,162.24,2,12,3,48,29.22503962
555543,22469,HEART OF WICKER SMALL,40,05-06-2011 12:59,1.45,13089.0,United Kingdom,58,5,6,6,22,15.42213884
580293,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,02-12-2011 13:38,2.95,16426.0,United Kingdom,2.95,2,12,4,48,11.86734694
575919,75049L,LARGE CIRCULAR MIRROR MOBILE,96,11-11-2011 17:00,0.85,15311.0,United Kingdom,81.6,11,11,4,45,36.17777778
536864,22133,PINK LOVE HEART SHAPE CUP,1,03-12-2010 11:27,1.66,Unknown,United Kingdom,1.66,3,12,4,48,4.53968254
575177,23103,JINGLE BELL HEART DECORATION,1,08-11-2011 18:41,3.29,Unknown,United Kingdom,3.29,8,11,1,45,9.137931034
543713,20717,STRAWBERRY SHOPPER BAG,3,11-02-2011 11:46,2.46,Unknown,United Kingdom,7.38,11,2,4,6,5.440677966
552668,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,10-05-2011 15:05,7.46,Unknown,United Kingdom,7.46,10,5,1,19,3.669291339
536945,21830,ASSORTED CREEPY CRAWLIES,24,03-12-2010 12:24,0.42,14083.0,United Kingdom,10.08,3,12,4,48,27
581450,22118,JOY WOODEN BLOCK LETTERS,1,08-12-2011 17:54,1.25,16794.0,United Kingdom,1.25,8,12,3,49,3.333333333
569850,21181,PLEASE ONE PERSON METAL SIGN,12,06-10-2011 13:59,2.1,16432.0,United Kingdom,25.2,6,10,3,40,14.36432161
574149,90179A,AMBER FINE BEAD NECKLACE W TASSEL,2,03-11-2011 11:29,5.95,13709.0,United Kingdom,11.9,3,11,3,44,1.5
566307,35970,ZINC FOLKART SLEIGH BELLS,12,12-09-2011 09:37,1.69,14307.0,United Kingdom,20.28,12,9,0,37,9.921052632
575117,47504H,ENGLISH ROSE SPIRIT LEVEL ,1,08-11-2011 14:22,0.79,12748.0,United Kingdom,0.79,8,11,1,45,7.869565217
575176,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,08-11-2011 18:29,3.29,Unknown,United Kingdom,3.29,8,11,1,45,7.097222222
580909,23343,JUMBO BAG VINTAGE CHRISTMAS ,20,06-12-2011 13:27,2.08,18225.0,United Kingdom,41.6,6,12,1,49,11.3125
538210,22639,SET OF 4 NAPKIN CHARMS HEARTS,12,10-12-2010 11:44,2.55,14256.0,United Kingdom,30.6,10,12,4,49,5.323943662
558904,22852,DOG BOWL VINTAGE CREAM,2,04-07-2011 16:18,8.29,Unknown,United Kingdom,16.58,4,7,0,27,3.41509434
558911,21915,RED  HARMONICA IN BOX ,12,05-07-2011 09:23,1.25,14189.0,United Kingdom,15,5,7,1,27,51.41637011
559051,21719,LOVELY BONBON STICKER SHEET,1,05-07-2011 16:47,0.79,Unknown,United Kingdom,0.79,5,7,1,27,4.666666667
574299,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,10,03-11-2011 16:06,0.79,16746.0,United Kingdom,7.9,3,11,3,44,5.80952381
552469,22966,GINGERBREAD MAN COOKIE CUTTER,1,09-05-2011 15:34,1.25,12867.0,United Kingdom,1.25,9,5,0,19,9.266435986
543399,22584,PACK OF 6 PANNETONE GIFT BOXES,1,08-02-2011 11:07,4.96,Unknown,United Kingdom,4.96,8,2,1,6,9.336842105
538177,22948,METAL DECORATION NAUGHTY CHILDREN ,2,10-12-2010 09:51,6.77,Unknown,United Kingdom,13.54,10,12,4,49,9.928571429
580367,20867,PINK ROSE FABRIC MIRROR,1,02-12-2011 16:39,2.46,Unknown,United Kingdom,2.46,2,12,4,48,4.862068966
569332,21930,JUMBO STORAGE BAG SKULLS,3,03-10-2011 13:46,2.08,12637.0,France,6.24,3,10,0,40,8.843137255
575649,23355,HOT WATER BOTTLE KEEP CALM,5,10-11-2011 14:23,4.95,Unknown,United Kingdom,24.75,10,11,3,45,8.832317073
574059,23507,MINI PLAYING CARDS BUFFALO BILL ,1,02-11-2011 14:13,0.42,14646.0,Netherlands,0.42,2,11,2,44,12.23636364
549302,22752,SET 7 BABUSHKA NESTING BOXES,2,08-04-2011 08:25,8.5,14246.0,United Kingdom,17,8,4,4,14,5.202185792
574950,21791,VINTAGE HEADS AND TAILS CARD GAME ,3,08-11-2011 09:29,2.46,Unknown,United Kingdom,7.38,8,11,1,45,16.43968872
581404,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,08-12-2011 13:47,4.25,13680.0,United Kingdom,12.75,8,12,3,49,8.358306189
580140,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,02-12-2011 09:19,2.95,14895.0,United Kingdom,35.4,2,12,4,48,16.86452763
565261,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,02-09-2011 10:53,4.15,12474.0,Germany,16.6,2,9,4,35,6.711864407
580115,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,01-12-2011 16:22,8.29,Unknown,United Kingdom,8.29,1,12,3,48,4.41025641
545697,21260,FIRST AID TIN,1,06-03-2011 14:38,3.25,14504.0,United Kingdom,3.25,6,3,6,9,6.716216216
552710,22431,WATERING CAN BLUE ELEPHANT,6,11-05-2011 07:35,1.95,13098.0,United Kingdom,11.7,11,5,2,19,7.013986014
569246,85131C,BEADED CRYSTAL HEART BLUE ON STICK,4,03-10-2011 09:57,0.83,14096.0,United Kingdom,3.32,3,10,0,40,3.904761905
574700,23340,VINTAGE CHRISTMAS CAKE FRILL,5,06-11-2011 13:53,1.65,16033.0,United Kingdom,8.25,6,11,6,44,10.0952381
552286,84992,72 SWEETHEART FAIRY CAKE CASES,1,08-05-2011 13:07,0.55,16393.0,United Kingdom,0.55,8,5,6,18,18.54195804
574298,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,1,03-11-2011 15:56,7.46,Unknown,United Kingdom,7.46,3,11,3,44,3.651685393
540672,84631,FRUIT TREE AND BIRDS WALL PLAQUE,2,10-01-2011 15:51,7.95,15281.0,United Kingdom,15.9,10,1,0,2,1.571428571
580357,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,02-12-2011 16:07,0.42,15856.0,United Kingdom,10.08,2,12,4,48,10.74545455
552852,22984,CARD GINGHAM ROSE ,12,11-05-2011 15:08,0.42,16712.0,United Kingdom,5.04,11,5,2,19,14.62857143
552353,22717,CARD DOG AND BALL ,12,09-05-2011 12:14,0.42,17612.0,United Kingdom,5.04,9,5,0,19,8.52173913
540980,84596F,SMALL MARSHMALLOWS PINK BOWL,1,12-01-2011 15:22,1.25,14514.0,United Kingdom,1.25,12,1,2,2,8.477386935
575138,21181,PLEASE ONE PERSON METAL SIGN,4,08-11-2011 15:24,4.13,Unknown,United Kingdom,16.52,8,11,1,45,14.36432161
566024,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,08-09-2011 12:51,4.95,13871.0,United Kingdom,19.8,8,9,3,36,4.39010989
580610,21257,VICTORIAN SEWING BOX MEDIUM,8,05-12-2011 11:48,15.79,Unknown,United Kingdom,126.32,5,12,0,49,2.056603774
562031,21169,YOU'RE CONFUSING ME METAL SIGN ,72,01-08-2011 17:37,1.45,16984.0,United Kingdom,104.4,1,8,0,31,10.20465116
570096,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,24,07-10-2011 11:58,2.95,15311.0,United Kingdom,70.8,7,10,4,40,3.767676768
574063,23526,WALL ART DOG LICENCE ,1,02-11-2011 14:31,5.95,13271.0,United Kingdom,5.95,2,11,2,44,10.23076923
549294,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,3,07-04-2011 19:27,0.42,13230.0,United Kingdom,1.26,7,4,3,14,10.91880342
558777,22699,ROSES REGENCY TEACUP AND SAUCER ,3,04-07-2011 10:23,5.79,Unknown,United Kingdom,17.37,4,7,0,27,7.652838428
543739,72131,COLUMBIAN CANDLE RECTANGLE,6,11-02-2011 12:49,1.95,15550.0,United Kingdom,11.7,11,2,4,6,11.625
551718,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,2,03-05-2011 16:06,2.46,Unknown,United Kingdom,4.92,3,5,1,18,17.185
566400,23170,REGENCY TEA PLATE ROSES ,12,12-09-2011 13:16,1.65,17139.0,United Kingdom,19.8,12,9,0,37,12.32515337
580502,22597,MUSICAL ZINC HEART DECORATION ,6,04-12-2011 13:15,0.29,16931.0,United Kingdom,1.74,4,12,6,48,11.5875
537754,47559B,TEA TIME OVEN GLOVE,1,08-12-2010 11:16,1.25,16081.0,United Kingdom,1.25,8,12,2,49,7.046511628
555924,20898,VINTAGE NOTEBOOK TRAVELOGUE,1,07-06-2011 17:12,2.46,Unknown,United Kingdom,2.46,7,6,1,23,2.666666667
549907,48129,DOORMAT TOPIARY,2,12-04-2011 16:30,7.95,13484.0,United Kingdom,15.9,12,4,1,15,3.214285714
581492,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,09-12-2011 10:03,2.46,Unknown,United Kingdom,7.38,9,12,4,49,12.03819444
575739,22303,COFFEE MUG APPLES DESIGN,2,11-11-2011 09:05,4.96,Unknown,United Kingdom,9.92,11,11,4,45,13.55681818
562708,15036,ASSORTED COLOURS SILK FAN,12,08-08-2011 14:15,0.83,17085.0,United Kingdom,9.96,8,8,0,32,51.59259259
574555,22116,METAL SIGN HIS DINNER IS SERVED,1,04-11-2011 15:29,0.79,16426.0,United Kingdom,0.79,4,11,4,44,3.114754098
562465,23174,REGENCY SUGAR BOWL GREEN,20,05-08-2011 11:46,4.15,13908.0,United Kingdom,83,5,8,4,31,5.615384615
580675,20718,RED RETROSPOT SHOPPER BAG,10,05-12-2011 14:35,1.25,15640.0,United Kingdom,12.5,5,12,0,49,8.144680851
562534,15056BL,EDWARDIAN PARASOL BLACK,12,05-08-2011 14:49,5.95,14031.0,United Kingdom,71.4,5,8,4,31,9.437956204
569546,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,04-10-2011 16:39,2.95,15276.0,United Kingdom,2.95,4,10,1,40,7.116033755
570014,23535,WALL ART BICYCLE SAFETY,4,07-10-2011 09:56,5.95,15214.0,United Kingdom,23.8,7,10,4,40,7.60483871
536796,21354,TOAST ITS - BEST MUM,1,02-12-2010 15:46,1.25,15574.0,United Kingdom,1.25,2,12,3,48,8.552631579
574298,22356,CHARLOTTE BAG PINK POLKADOT,2,03-11-2011 15:56,1.63,Unknown,United Kingdom,3.26,3,11,3,44,12.06129032
562202,20749,ASSORTED COLOUR MINI CASES,4,03-08-2011 12:33,7.95,15290.0,United Kingdom,31.8,3,8,2,31,4.208588957
581188,21088,SET/6 FRUIT SALAD PAPER CUPS,24,07-12-2011 16:47,0.19,17735.0,United Kingdom,4.56,7,12,2,49,17.25581395
581492,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,09-12-2011 10:03,3.29,Unknown,United Kingdom,3.29,9,12,4,49,4.884057971
549435,84378,SET OF 3 HEART COOKIE CUTTERS,3,08-04-2011 12:33,1.25,12356.0,Portugal,3.75,8,4,4,14,6.803986711
569731,22188,BLACK HEART CARD HOLDER,8,06-10-2011 09:48,3.95,13999.0,United Kingdom,31.6,6,10,3,40,36.74157303
537489,22736,RIBBON REEL MAKING SNOWMEN ,10,07-12-2010 11:33,1.65,17017.0,United Kingdom,16.5,7,12,1,49,5.137614679
543358,DOT,DOTCOM POSTAGE,1,07-02-2011 14:04,218.26,Unknown,United Kingdom,218.26,7,2,0,6,1
545408,22456,NATURAL SLATE CHALKBOARD LARGE ,3,02-03-2011 12:10,4.95,15067.0,United Kingdom,14.85,2,3,2,9,3.994871795
559055,21213,PACK OF 72 SKULL CAKE CASES,2,05-07-2011 17:09,1.25,Unknown,United Kingdom,2.5,5,7,1,27,18.89855072
538349,22676,FRENCH BLUE METAL DOOR SIGN 1,1,10-12-2010 14:59,2.51,Unknown,United Kingdom,2.51,10,12,4,49,5.321428571
575828,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,11-11-2011 11:34,0.85,17162.0,United Kingdom,10.2,11,11,4,45,9.233870968
562378,22806,SET OF 6 T-LIGHTS WEDDING CAKE ,1,04-08-2011 15:07,2.95,15046.0,United Kingdom,2.95,4,8,3,31,9.045454545
559807,23241,TREASURE TIN GYMKHANA DESIGN,2,12-07-2011 14:48,2.08,17841.0,United Kingdom,4.16,12,7,1,28,4.461077844
551855,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,04-05-2011 15:08,11.95,12836.0,United Kingdom,23.9,4,5,2,18,6.243478261
575930,22511,RETROSPOT BABUSHKA DOORSTOP,1,11-11-2011 17:58,7.46,Unknown,United Kingdom,7.46,11,11,4,45,4.774193548
546122,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,09-03-2011 14:32,3.75,15581.0,United Kingdom,3.75,9,3,2,10,4.7
574706,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,06-11-2011 14:06,1.45,16790.0,United Kingdom,17.4,6,11,6,44,23.36945813
558887,22040,BOTANICAL ROSE GIFT WRAP,25,04-07-2011 15:26,0.42,18265.0,United Kingdom,10.5,4,7,0,27,27.77777778
553004,22727,ALARM CLOCK BAKELIKE RED ,1,12-05-2011 16:11,3.75,17764.0,United Kingdom,3.75,12,5,3,19,8.069387755
558906,81952B,ROUND BLUE CLOCK WITH SUCKER,5,04-07-2011 16:35,0.19,15555.0,United Kingdom,0.95,4,7,0,27,36.25
555327,21166,COOK WITH WINE METAL SIGN ,1,02-06-2011 11:03,4.13,Unknown,United Kingdom,4.13,2,6,3,22,13.88034188
581492,22396,MAGNETS PACK OF 4 RETRO PHOTO,1,09-12-2011 10:03,2.46,Unknown,United Kingdom,2.46,9,12,4,49,7.935483871
569372,82583,HOT BATHS METAL SIGN,2,03-10-2011 16:04,4.13,Unknown,United Kingdom,8.26,3,10,0,40,11.1952862
570602,21181,PLEASE ONE PERSON METAL SIGN,12,11-10-2011 12:17,2.1,14141.0,United Kingdom,25.2,11,10,1,41,14.36432161
543518,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,48,09-02-2011 11:21,2.55,12753.0,Japan,122.4,9,2,2,6,7.525
537126,22667,RECIPE BOX RETROSPOT ,2,05-12-2010 12:13,2.95,18118.0,United Kingdom,5.9,5,12,6,48,5.111650485
581149,22079,RIBBON REEL HEARTS DESIGN ,2,07-12-2011 14:12,1.65,15471.0,United Kingdom,3.3,7,12,2,49,6.755905512
537595,21481,FAWN BLUE HOT WATER BOTTLE,1,07-12-2010 12:29,2.95,13569.0,United Kingdom,2.95,7,12,1,49,6.116071429
562944,22382,LUNCH BAG SPACEBOY DESIGN ,10,11-08-2011 09:34,1.65,13985.0,United Kingdom,16.5,11,8,3,32,8.790890269
555737,22982,PANTRY PASTRY BRUSH,12,07-06-2011 09:19,1.25,16153.0,United Kingdom,15,7,6,1,23,5.411764706
562846,20723,STRAWBERRY CHARLOTTE BAG,53,10-08-2011 09:29,2.46,Unknown,United Kingdom,130.38,10,8,2,32,14.12297735
558704,23188,VINTAGE  2 METER FOLDING RULER,12,01-07-2011 12:50,1.65,17505.0,United Kingdom,19.8,1,7,4,26,9.689393939
574707,23336,EGG FRYING PAN PINK ,1,06-11-2011 14:08,2.08,17107.0,United Kingdom,2.08,6,11,6,44,2.333333333
555845,22986,WRAP GINGHAM ROSE ,25,07-06-2011 13:19,0.42,17015.0,United Kingdom,10.5,7,6,1,23,28.27142857
559774,84581,DOG TOY WITH PINK CROCHET SKIRT,2,12-07-2011 11:37,3.75,18122.0,United Kingdom,7.5,12,7,1,28,1.75
538248,85114A,BLACK ENCHANTED FOREST PLACEMAT,2,10-12-2010 12:14,1.65,18116.0,United Kingdom,3.3,10,12,4,49,18.8
548711,85159B,"WHITE TEA,COFFEE,SUGAR JARS",1,03-04-2011 14:24,1.95,18116.0,United Kingdom,1.95,3,4,6,13,10.30434783
570806,22553,PLASTERS IN TIN SKULLS,30,12-10-2011 12:42,1.65,13115.0,United Kingdom,49.5,12,10,2,41,6.809701493
574592,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,06-11-2011 10:49,0.79,14820.0,United Kingdom,7.9,6,11,6,44,9.287671233
545895,22064,PINK DOUGHNUT TRINKET POT ,11,07-03-2011 17:14,3.29,Unknown,United Kingdom,36.19,7,3,0,10,8.555555556
566283,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,11-09-2011 14:34,0.55,17838.0,United Kingdom,13.2,11,9,6,36,14.27368421
537666,22077,6 RIBBONS RUSTIC CHARM,4,07-12-2010 18:36,3.36,Unknown,United Kingdom,13.44,7,12,1,49,9.533333333
555855,20725,LUNCH BAG RED RETROSPOT,100,07-06-2011 13:56,1.45,15311.0,United Kingdom,145,7,6,1,23,12.40206186
540026,85168B,BLACK BAROQUE CARRIAGE CLOCK,2,04-01-2011 13:25,8.47,Unknown,United Kingdom,16.94,4,1,1,1,1.285714286
562570,22047,EMPIRE GIFT WRAP,25,07-08-2011 12:10,0.42,14079.0,United Kingdom,10.5,7,8,6,31,33.88888889
566408,22551,PLASTERS IN TIN SPACEBOY,2,12-09-2011 13:43,1.65,16984.0,United Kingdom,3.3,12,9,0,37,10.86601307
565767,23206,LUNCH BAG APPLE DESIGN,21,06-09-2011 14:28,4.96,Unknown,United Kingdom,104.16,6,9,1,36,10.59004739
