OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,TotalAmount,City,SellerID
ORD0006833,2021-07-24,CUST026308,P00048,4,99.06,0.1,411.84,San Diego,SELL01016
ORD0003738,2024-01-17,CUST016624,P00031,1,145.17,0.2,125.11,Austin,SELL01482
ORD0029196,2024-11-02,CUST018057,P00002,4,24.75,0.1,97.93,Washington,SELL01980
ORD0063148,2020-10-17,CUST031617,P00026,2,468.36,0.1,947.72,Los Angeles,SELL01700
ORD0065091,2020-01-05,CUST026399,P00005,3,447.46,0.05,1340.4,Austin,SELL01660
ORD0075188,2024-01-04,CUST017956,P00009,5,558.17,0.0,2936.34,Dallas,SELL01753
ORD0086548,2022-03-13,CUST019686,P00007,4,459.06,0.2,1601.22,Indianapolis,SELL01590
ORD0054967,2021-05-19,CUST031908,P00003,5,356.54,0.0,2109.68,Chicago,SELL00965
ORD0049766,2024-11-23,CUST033829,P00037,1,165.09,0.05,168.32,Philadelphia,SELL00856
ORD0025744,2021-01-16,CUST049772,P00032,4,16.82,0.1,69.94,Jacksonville,SELL00055
ORD0047642,2021-08-21,CUST028036,P00026,3,409.56,0.05,1317.19,Seattle,SELL00740
ORD0075110,2020-10-08,CUST032116,P00031,1,24.36,0.1,29.84,Charlotte,SELL00250
ORD0042190,2024-05-06,CUST026895,P00003,4,378.12,0.0,1599.08,Fort Worth,SELL01825
ORD0093052,2021-02-15,CUST022114,P00044,5,99.18,0.0,529.35,San Jose,SELL01300
ORD0081823,2022-09-18,CUST033058,P00008,2,124.19,0.1,256.29,Houston,SELL01062
ORD0049772,2020-04-01,CUST025210,P00014,5,52.97,0.2,238.85,Columbus,SELL00069
ORD0063346,2022-02-23,CUST024257,P00037,2,136.8,0.0,303.01,Chicago,SELL00084
ORD0061570,2022-07-15,CUST011757,P00037,3,589.19,0.0,1916.4,San Antonio,SELL00474
ORD0052227,2022-06-19,CUST040047,P00033,2,265.21,0.05,535.53,San Jose,SELL00106
ORD0086638,2022-08-21,CUST047297,P00008,4,74.04,0.05,305.0,Fort Worth,SELL00452
ORD0020229,2021-08-13,CUST030369,P00017,5,13.44,0.15,77.42,Philadelphia,SELL01302
ORD0039989,2020-11-14,CUST032481,P00008,3,50.86,0.15,136.12,Charlotte,SELL01689
ORD0016241,2022-05-05,CUST042471,P00038,2,55.07,0.2,110.21,Jacksonville,SELL00772
ORD0032093,2024-02-04,CUST026491,P00038,3,94.84,0.3,234.51,Austin,SELL01696
ORD0074208,2021-12-05,CUST039905,P00030,4,146.07,0.0,636.11,New York,SELL00615
ORD0034036,2023-01-30,CUST049131,P00030,2,96.13,0.0,214.22,Phoenix,SELL01482
ORD0089520,2021-02-26,CUST038212,P00024,5,86.86,0.0,467.56,San Francisco,SELL01938
ORD0091287,2022-08-25,CUST045160,P00041,2,130.7,0.05,272.31,Charlotte,SELL00670
ORD0014052,2023-04-11,CUST038195,P00011,2,235.31,0.25,425.62,Fort Worth,SELL00067
ORD0083938,2023-04-21,CUST023414,P00049,4,332.35,0.05,1427.3,Phoenix,SELL01372
ORD0057284,2021-10-05,CUST009693,P00042,1,164.24,0.0,188.58,Austin,SELL00581
ORD0023036,2024-04-28,CUST003729,P00020,2,384.31,0.0,864.3,San Antonio,SELL00227
ORD0088702,2023-10-07,CUST034909,P00046,2,535.32,0.0,1278.08,Philadelphia,SELL01618
ORD0035270,2024-02-18,CUST028853,P00007,4,323.98,0.0,1463.03,Los Angeles,SELL01959
ORD0098692,2020-03-03,CUST001792,P00034,4,267.0,0.0,1131.97,Jacksonville,SELL00354
ORD0038902,2021-05-23,CUST048197,P00046,3,289.17,0.1,822.51,Chicago,SELL00610
ORD0042505,2024-09-25,CUST004307,P00050,3,205.73,0.0,673.0,San Antonio,SELL01984
ORD0064128,2023-02-14,CUST039451,P00023,4,469.99,0.05,1788.1,Houston,SELL00913
ORD0065906,2022-09-29,CUST017617,P00011,2,41.29,0.0,93.54,Columbus,SELL00202
ORD0073312,2020-12-28,CUST038583,P00034,3,169.59,0.05,556.09,Charlotte,SELL00577
ORD0092253,2021-08-29,CUST015807,P00013,5,196.07,0.2,847.62,Houston,SELL00023
ORD0052129,2022-08-24,CUST032314,P00004,4,583.14,0.3,1928.55,Chicago,SELL01664
ORD0099489,2021-04-14,CUST009183,P00045,1,449.4,0.05,432.69,Chicago,SELL01001
ORD0041389,2022-05-14,CUST008377,P00038,5,422.06,0.0,2287.45,Phoenix,SELL00186
ORD0055296,2022-10-05,CUST008556,P00038,4,489.69,0.15,1755.15,Jacksonville,SELL01132
ORD0033916,2020-03-06,CUST045549,P00002,1,142.68,0.05,156.56,San Francisco,SELL00771
ORD0021891,2022-01-15,CUST017667,P00002,3,279.98,0.0,918.95,Denver,SELL00466
ORD0093065,2020-10-15,CUST029838,P00023,4,389.82,0.0,1697.95,Jacksonville,SELL01034
ORD0062585,2023-12-07,CUST026959,P00029,2,143.89,0.2,277.08,Jacksonville,SELL01183
ORD0047345,2022-12-12,CUST043440,P00013,2,152.47,0.0,330.35,Chicago,SELL00306
ORD0002688,2021-03-02,CUST029086,P00031,5,513.07,0.0,2694.9,Austin,SELL01813
ORD0084126,2020-02-15,CUST024880,P00034,5,458.73,0.0,2720.81,San Francisco,SELL00747
ORD0006934,2020-10-14,CUST006182,P00042,3,288.77,0.2,789.11,Chicago,SELL00642
ORD0073773,2021-01-03,CUST014336,P00020,1,509.75,0.0,510.25,Dallas,SELL00058
ORD0011462,2024-12-18,CUST038612,P00034,2,369.65,0.1,760.18,San Diego,SELL01172
ORD0080488,2023-08-30,CUST023600,P00004,3,562.54,0.0,1825.88,Los Angeles,SELL00530
ORD0062448,2023-06-28,CUST001637,P00025,1,577.57,0.0,631.12,Dallas,SELL01977
ORD0064799,2022-04-08,CUST007798,P00014,2,537.52,0.0,1169.63,Philadelphia,SELL00065
ORD0083135,2022-03-11,CUST014779,P00017,1,35.81,0.05,42.75,San Jose,SELL00790
ORD0073277,2020-03-02,CUST038618,P00009,3,134.74,0.1,414.56,Charlotte,SELL01242
ORD0065336,2022-11-14,CUST009975,P00013,5,358.99,0.0,2019.76,Dallas,SELL01549
ORD0005105,2022-05-23,CUST045222,P00031,2,8.46,0.15,22.71,San Jose,SELL01626
ORD0052231,2021-01-28,CUST018333,P00032,4,70.0,0.0,309.6,Indianapolis,SELL00549
ORD0042305,2020-01-19,CUST014503,P00049,1,585.03,0.15,536.86,Charlotte,SELL01206
ORD0000187,2020-04-05,CUST016221,P00049,2,190.82,0.2,328.16,San Diego,SELL00701
ORD0073631,2020-01-30,CUST048773,P00041,4,230.89,0.0,969.79,Phoenix,SELL01641
ORD0027245,2023-11-28,CUST001887,P00040,3,412.21,0.0,1311.72,Washington,SELL00466
ORD0057788,2023-12-21,CUST048862,P00035,3,393.8,0.3,977.63,Dallas,SELL01350
ORD0083399,2024-11-16,CUST011558,P00039,3,102.88,0.1,306.12,Chicago,SELL00364
ORD0014318,2024-03-02,CUST001759,P00020,4,123.23,0.05,560.45,Denver,SELL01730
ORD0035090,2021-10-01,CUST034543,P00037,2,350.58,0.0,764.72,Jacksonville,SELL01181
ORD0098756,2021-12-06,CUST004044,P00018,2,13.52,0.0,30.18,Dallas,SELL00905
ORD0001464,2022-07-25,CUST020518,P00005,2,177.82,0.1,369.26,San Antonio,SELL01490
ORD0079851,2020-06-28,CUST047095,P00006,1,569.59,0.05,614.58,San Francisco,SELL00038
ORD0052766,2024-04-14,CUST018570,P00012,2,260.49,0.05,536.83,New York,SELL00881
ORD0049483,2023-04-09,CUST001515,P00002,4,239.66,0.1,914.1,Los Angeles,SELL00353
ORD0079563,2023-08-13,CUST013505,P00042,3,382.08,0.1,1041.95,Jacksonville,SELL00132
ORD0072364,2020-01-04,CUST033888,P00008,3,418.53,0.15,1132.66,San Antonio,SELL00097
ORD0061128,2022-03-15,CUST023145,P00042,1,454.75,0.0,513.29,Columbus,SELL00293
ORD0049513,2020-09-12,CUST048663,P00010,1,467.51,0.15,429.28,Indianapolis,SELL01730
ORD0089611,2024-06-10,CUST018394,P00050,4,328.03,0.0,1417.56,San Francisco,SELL00329
ORD0089409,2021-05-11,CUST023437,P00014,2,502.73,0.0,1017.17,Jacksonville,SELL01750
ORD0028818,2024-04-26,CUST017988,P00037,4,125.02,0.0,596.87,New York,SELL00930
ORD0004450,2022-05-30,CUST047616,P00004,2,56.0,0.0,141.66,San Francisco,SELL01519
ORD0061375,2021-11-26,CUST040058,P00010,3,186.4,0.15,519.16,Austin,SELL01727
ORD0000573,2021-05-02,CUST045827,P00046,2,393.45,0.0,850.67,San Jose,SELL00196
ORD0004912,2022-01-05,CUST038367,P00012,4,403.37,0.0,1708.06,Denver,SELL01105
ORD0067813,2022-09-09,CUST046742,P00017,5,194.85,0.0,985.63,Washington,SELL01724
ORD0085376,2020-01-13,CUST036901,P00025,2,39.77,0.0,93.22,San Diego,SELL01420
ORD0037447,2022-05-23,CUST016734,P00027,4,491.26,0.25,1597.07,Austin,SELL00831
ORD0084008,2023-10-31,CUST019044,P00036,3,35.46,0.05,124.04,Fort Worth,SELL00616
ORD0034328,2024-01-25,CUST002095,P00025,3,257.86,0.0,846.74,Jacksonville,SELL01237
ORD0043144,2020-02-04,CUST036519,P00011,2,79.72,0.0,176.71,Columbus,SELL00572
ORD0040773,2024-06-05,CUST044552,P00022,4,377.17,0.0,1593.54,Houston,SELL01306
ORD0087502,2020-10-15,CUST031575,P00036,1,377.05,0.0,419.75,Jacksonville,SELL00507
ORD0059395,2021-01-29,CUST018251,P00013,4,551.96,0.25,1864.47,San Diego,SELL00702
ORD0037524,2024-02-06,CUST034376,P00037,3,352.76,0.05,1088.02,Houston,SELL00930
ORD0037024,2020-01-22,CUST039431,P00005,1,483.42,0.0,484.56,Houston,SELL01990
ORD0057223,2021-07-29,CUST025183,P00014,4,205.95,0.0,896.16,Dallas,SELL00192
ORD0088990,2023-12-23,CUST027635,P00019,2,16.87,0.0,43.01,Seattle,SELL01625
ORD0093717,2022-10-27,CUST016984,P00004,2,554.99,0.0,1116.75,Seattle,SELL00470
ORD0011151,2024-12-02,CUST011895,P00046,1,409.67,0.25,347.47,Washington,SELL00135
ORD0055005,2024-08-03,CUST016408,P00023,3,130.55,0.0,464.99,Fort Worth,SELL01955
ORD0068272,2022-07-17,CUST020522,P00047,4,484.78,0.25,1633.32,Houston,SELL01943
ORD0085309,2020-01-20,CUST046567,P00047,3,119.17,0.1,356.43,Washington,SELL00950
ORD0095775,2022-12-31,CUST007752,P00029,4,510.27,0.0,2205.56,Indianapolis,SELL01809
ORD0006118,2023-08-31,CUST033372,P00034,4,559.41,0.0,2238.23,Houston,SELL01977
ORD0065733,2020-08-07,CUST029340,P00023,2,146.67,0.05,303.31,Philadelphia,SELL01932
ORD0079403,2021-08-06,CUST008646,P00050,1,217.97,0.05,224.2,Jacksonville,SELL00387
ORD0060289,2023-06-16,CUST013517,P00020,5,210.33,0.15,972.24,Philadelphia,SELL01792
ORD0033790,2024-08-01,CUST000926,P00007,1,437.71,0.0,476.98,San Diego,SELL00427
ORD0014486,2022-09-28,CUST037263,P00030,2,113.21,0.0,244.15,Seattle,SELL00341
ORD0017191,2020-10-22,CUST026526,P00041,4,566.72,0.0,2460.69,New York,SELL00930
ORD0051681,2020-10-19,CUST033848,P00038,1,152.51,0.0,173.39,Phoenix,SELL01186
ORD0029227,2020-05-29,CUST026530,P00005,2,512.92,0.05,1059.01,San Diego,SELL01581
ORD0064572,2023-11-28,CUST025188,P00027,3,322.27,0.05,1005.03,San Diego,SELL00655
ORD0094615,2024-05-28,CUST016830,P00009,1,325.84,0.1,331.05,Columbus,SELL00151
ORD0053576,2020-09-20,CUST037067,P00044,5,36.6,0.15,177.23,San Francisco,SELL00611
ORD0004190,2024-08-28,CUST041659,P00044,5,307.96,0.2,1454.16,Austin,SELL01578
ORD0007546,2020-12-13,CUST049828,P00048,4,512.58,0.0,2167.68,Chicago,SELL00682
ORD0057517,2022-09-22,CUST014074,P00002,4,215.23,0.05,891.93,Philadelphia,SELL01385
ORD0036294,2024-02-21,CUST029581,P00042,2,590.42,0.1,1154.32,San Jose,SELL01042
ORD0064349,2020-07-26,CUST046547,P00027,3,506.55,0.2,1368.64,Dallas,SELL00482
ORD0054213,2023-10-15,CUST041838,P00045,4,200.2,0.0,873.44,Washington,SELL01630
ORD0043113,2020-09-21,CUST038578,P00011,2,383.95,0.0,820.4,Denver,SELL00146
ORD0041579,2023-01-18,CUST001464,P00046,2,20.02,0.25,32.91,Jacksonville,SELL01312
ORD0019731,2023-05-26,CUST030832,P00036,4,290.92,0.0,1317.07,New York,SELL00247
ORD0043892,2022-08-30,CUST019240,P00031,4,353.09,0.2,1277.64,San Antonio,SELL01337
ORD0007135,2020-08-08,CUST003929,P00001,2,576.96,0.0,1306.56,Dallas,SELL00804
ORD0081360,2020-06-10,CUST022100,P00032,4,201.91,0.05,809.04,Chicago,SELL00110
ORD0021854,2022-08-16,CUST014237,P00026,4,16.62,0.0,75.12,Seattle,SELL01310
ORD0029984,2022-12-28,CUST031361,P00004,5,383.8,0.05,2050.84,Indianapolis,SELL00064
ORD0054540,2022-12-15,CUST042756,P00009,1,184.13,0.0,202.22,San Diego,SELL01823
ORD0048389,2022-06-09,CUST016781,P00024,3,333.84,0.25,847.68,Dallas,SELL01258
ORD0034124,2024-10-27,CUST034646,P00044,3,519.57,0.0,1847.66,New York,SELL00921
ORD0069619,2023-12-07,CUST046964,P00032,2,463.02,0.2,835.27,Charlotte,SELL00937
ORD0037210,2022-04-13,CUST048402,P00012,1,170.95,0.25,140.39,Columbus,SELL00093
ORD0012963,2021-12-14,CUST027527,P00048,1,586.51,0.0,671.33,San Diego,SELL00857
ORD0089574,2024-07-13,CUST025571,P00034,5,568.35,0.0,3188.39,Dallas,SELL01602
ORD0078072,2024-05-12,CUST003843,P00010,2,447.59,0.0,978.85,Phoenix,SELL01786
ORD0084808,2024-11-24,CUST022056,P00002,3,14.76,0.1,51.49,New York,SELL00861
ORD0053819,2021-04-19,CUST027001,P00015,3,314.33,0.0,1113.21,Jacksonville,SELL00676
ORD0000619,2023-04-18,CUST028536,P00015,1,333.22,0.0,356.4,Houston,SELL00150
ORD0075371,2022-03-04,CUST019593,P00025,2,78.55,0.1,153.91,Charlotte,SELL01446
ORD0093376,2020-06-11,CUST037211,P00009,2,270.86,0.0,599.11,Denver,SELL00243
ORD0022985,2023-10-01,CUST034515,P00028,2,230.85,0.0,496.7,Dallas,SELL00502
ORD0001138,2024-03-09,CUST041168,P00047,5,500.49,0.1,2439.98,Los Angeles,SELL01459
ORD0025998,2022-01-13,CUST022573,P00031,3,300.85,0.05,1017.03,San Francisco,SELL01364
ORD0014169,2021-12-11,CUST020225,P00045,5,524.27,0.0,3104.08,New York,SELL00281
ORD0011947,2022-06-23,CUST001040,P00024,4,552.52,0.05,2491.42,Charlotte,SELL00756
ORD0042562,2021-10-03,CUST004297,P00029,3,375.86,0.0,1333.81,Seattle,SELL00581
ORD0022610,2020-03-15,CUST004674,P00010,1,170.37,0.15,168.78,Phoenix,SELL01643
ORD0001061,2020-12-25,CUST004013,P00027,2,305.76,0.1,662.48,Denver,SELL00885
ORD0026942,2021-02-01,CUST022898,P00010,1,284.48,0.0,317.03,San Francisco,SELL01000
ORD0098481,2024-05-24,CUST029770,P00029,3,228.53,0.0,742.25,Philadelphia,SELL01971
ORD0073835,2024-08-03,CUST011509,P00040,2,64.21,0.25,108.3,Chicago,SELL01204
ORD0061934,2022-08-09,CUST029090,P00039,5,487.83,0.0,2641.7,Washington,SELL01815
ORD0035725,2024-03-06,CUST013237,P00032,1,50.69,0.1,52.18,Charlotte,SELL01672
ORD0055057,2021-02-23,CUST046572,P00006,3,452.34,0.05,1363.2,Austin,SELL00495
ORD0020071,2021-05-06,CUST010350,P00018,4,201.57,0.0,877.51,Seattle,SELL01626
ORD0039252,2022-02-08,CUST025804,P00019,3,526.64,0.05,1624.83,Philadelphia,SELL01107
ORD0009527,2023-01-09,CUST031185,P00009,3,360.55,0.0,1217.94,Charlotte,SELL00301
ORD0050464,2022-07-29,CUST022400,P00009,1,30.0,0.0,38.33,Indianapolis,SELL01539
ORD0028080,2020-12-21,CUST007788,P00022,1,487.14,0.15,444.22,Houston,SELL01014
ORD0049043,2020-05-11,CUST007541,P00036,5,284.15,0.0,1492.79,San Francisco,SELL00970
ORD0015611,2021-02-12,CUST021765,P00016,4,332.61,0.0,1447.6,San Antonio,SELL01379
ORD0014321,2020-03-02,CUST017940,P00045,4,568.67,0.0,2395.32,Los Angeles,SELL01053
ORD0051649,2024-04-02,CUST032635,P00010,2,136.9,0.0,308.56,San Francisco,SELL00412
ORD0024930,2024-07-20,CUST044720,P00027,3,10.66,0.0,34.08,Dallas,SELL00774
ORD0056108,2020-02-29,CUST049982,P00044,4,555.34,0.0,2496.68,Philadelphia,SELL01460
ORD0082444,2023-12-17,CUST008451,P00027,5,589.33,0.15,2507.71,Philadelphia,SELL01377
ORD0041623,2023-06-28,CUST041435,P00012,5,63.25,0.15,309.48,Seattle,SELL00413
ORD0056499,2021-05-01,CUST008937,P00043,4,540.4,0.0,2426.36,Jacksonville,SELL01793
ORD0052451,2020-07-21,CUST049422,P00023,2,373.47,0.05,798.88,Los Angeles,SELL00298
ORD0088385,2024-04-25,CUST044300,P00043,2,593.69,0.15,1069.93,Fort Worth,SELL00517
ORD0078317,2023-12-02,CUST029640,P00005,5,95.15,0.0,518.05,Phoenix,SELL01107
ORD0064672,2023-12-11,CUST040373,P00024,2,431.83,0.05,886.45,Jacksonville,SELL01071
ORD0074081,2022-04-12,CUST014610,P00043,4,262.92,0.25,830.97,Indianapolis,SELL01973
ORD0099188,2022-05-05,CUST018079,P00032,4,102.18,0.15,381.07,Columbus,SELL00806
ORD0011615,2022-07-28,CUST012792,P00045,2,59.75,0.0,137.1,San Antonio,SELL01686
ORD0084128,2021-08-15,CUST041992,P00005,2,218.48,0.0,438.23,San Jose,SELL00741
ORD0015250,2021-09-08,CUST019558,P00018,4,454.91,0.0,1822.22,Houston,SELL00476
ORD0095718,2021-06-17,CUST014997,P00043,2,284.32,0.15,516.61,Los Angeles,SELL01723
ORD0037912,2021-10-01,CUST032714,P00016,1,525.34,0.0,559.73,Seattle,SELL01927
ORD0074689,2021-03-28,CUST037027,P00048,5,72.28,0.0,394.0,Indianapolis,SELL01545
ORD0013368,2022-11-28,CUST039264,P00015,1,417.43,0.0,463.41,Charlotte,SELL00647
ORD0057991,2020-12-04,CUST011263,P00004,3,69.11,0.05,243.91,Philadelphia,SELL00875
ORD0086281,2020-06-13,CUST034650,P00024,1,144.11,0.15,146.26,Washington,SELL01660
ORD0089430,2021-07-09,CUST034337,P00047,5,10.02,0.05,64.76,San Antonio,SELL01492
ORD0047312,2023-02-11,CUST029784,P00014,1,564.22,0.15,529.87,Chicago,SELL00986
ORD0098974,2020-03-07,CUST020433,P00007,5,106.76,0.05,535.52,San Francisco,SELL01535
ORD0084176,2023-11-15,CUST030654,P00019,2,391.81,0.3,623.81,Houston,SELL00554
ORD0076094,2022-02-18,CUST031388,P00040,4,6.3,0.1,25.98,Dallas,SELL00097
ORD0014255,2024-12-27,CUST019643,P00031,3,546.24,0.0,1731.81,Charlotte,SELL01438
ORD0062943,2021-11-30,CUST032443,P00037,5,166.11,0.25,704.93,Los Angeles,SELL00517
ORD0022303,2024-09-03,CUST015258,P00014,4,108.07,0.0,492.27,Phoenix,SELL01109
ORD0099817,2020-04-20,CUST009703,P00033,3,277.53,0.2,800.23,Jacksonville,SELL01709
ORD0082072,2023-08-05,CUST030160,P00008,1,214.1,0.05,231.2,Fort Worth,SELL00075
ORD0065699,2021-09-16,CUST047921,P00002,1,166.43,0.0,182.68,Houston,SELL00419
ORD0094115,2021-08-03,CUST030244,P00008,4,388.92,0.0,1746.85,Columbus,SELL00732
ORD0097827,2023-01-05,CUST016481,P00034,4,168.52,0.05,686.29,San Diego,SELL00459
ORD0090074,2023-12-21,CUST037052,P00015,4,63.28,0.05,273.06,Seattle,SELL01813
ORD0026665,2022-08-21,CUST036442,P00044,3,548.83,0.05,1702.66,Chicago,SELL00850
ORD0032411,2024-01-17,CUST011161,P00004,5,91.63,0.0,546.82,San Jose,SELL01146
ORD0043411,2023-11-24,CUST037927,P00001,1,594.21,0.0,625.51,Phoenix,SELL01720
ORD0043432,2020-04-20,CUST031307,P00017,4,315.67,0.0,1377.67,Dallas,SELL01961
ORD0081411,2020-09-25,CUST041691,P00043,2,349.02,0.0,747.53,Los Angeles,SELL01287
ORD0075861,2020-03-23,CUST024717,P00041,5,250.92,0.2,1062.39,Philadelphia,SELL01012
ORD0086302,2023-01-11,CUST025072,P00001,1,28.34,0.0,34.52,Seattle,SELL00241
ORD0090716,2022-11-06,CUST043155,P00029,4,90.25,0.0,387.8,New York,SELL00767
ORD0037103,2020-11-01,CUST015129,P00031,2,120.79,0.0,266.36,Houston,SELL01148
ORD0016500,2024-04-22,CUST000215,P00038,2,465.73,0.05,998.23,Indianapolis,SELL01196
ORD0016371,2021-06-08,CUST038171,P00027,4,61.3,0.05,267.0,San Jose,SELL00736
ORD0039234,2023-01-07,CUST043678,P00043,3,285.65,0.25,697.65,San Francisco,SELL00906
ORD0076776,2021-09-26,CUST048215,P00035,5,500.04,0.0,2626.07,Austin,SELL00544
ORD0022528,2021-11-21,CUST003244,P00008,5,62.83,0.0,348.16,Austin,SELL00978
ORD0014683,2024-09-11,CUST023953,P00009,3,303.71,0.05,869.12,San Francisco,SELL00913
ORD0085177,2020-05-10,CUST049069,P00034,1,287.64,0.05,292.23,Seattle,SELL00678
ORD0000877,2022-08-25,CUST011263,P00019,1,410.89,0.05,414.58,Chicago,SELL01424
ORD0089328,2020-10-27,CUST007226,P00024,4,415.33,0.0,1758.65,Fort Worth,SELL00696
ORD0079081,2024-06-12,CUST035962,P00040,4,96.93,0.0,471.14,Los Angeles,SELL00432
ORD0014042,2023-05-15,CUST047742,P00027,4,134.41,0.0,570.3,Washington,SELL00741
ORD0044594,2020-02-07,CUST009435,P00034,2,22.07,0.0,49.67,Indianapolis,SELL01480
ORD0088228,2022-10-20,CUST024459,P00042,5,313.99,0.0,1653.27,Los Angeles,SELL01134
ORD0011090,2022-05-25,CUST049243,P00047,2,519.45,0.1,1015.17,Los Angeles,SELL01325
ORD0006542,2020-05-18,CUST033977,P00028,4,386.23,0.1,1512.8,Columbus,SELL00678
ORD0000475,2023-04-14,CUST008630,P00005,1,225.88,0.0,252.54,Denver,SELL01622
ORD0085809,2023-09-30,CUST013272,P00013,3,38.99,0.0,121.75,San Francisco,SELL01269
ORD0046801,2024-09-18,CUST031661,P00010,3,248.6,0.05,746.11,Dallas,SELL00760
ORD0002548,2021-03-02,CUST043981,P00013,4,10.8,0.05,46.89,Houston,SELL00060
ORD0058112,2020-04-06,CUST013685,P00030,1,127.7,0.25,107.08,Denver,SELL00612
ORD0091066,2020-11-16,CUST034423,P00043,4,506.52,0.15,2040.21,Indianapolis,SELL00287
ORD0009982,2023-01-18,CUST020560,P00042,5,121.81,0.05,683.52,New York,SELL01139
ORD0027870,2023-04-11,CUST024237,P00042,1,566.38,0.1,576.34,Columbus,SELL00989
ORD0018216,2023-10-12,CUST029753,P00030,3,235.08,0.15,710.64,San Jose,SELL01593
ORD0097248,2024-07-02,CUST022592,P00005,5,177.0,0.0,959.68,Dallas,SELL01618
ORD0019437,2023-09-16,CUST023591,P00002,2,589.05,0.05,1130.18,Fort Worth,SELL00262
ORD0019819,2020-09-01,CUST045037,P00016,4,128.98,0.0,564.82,Dallas,SELL00412
ORD0044721,2022-07-26,CUST017671,P00029,3,105.89,0.25,248.24,Seattle,SELL00907
ORD0057113,2020-08-05,CUST049515,P00029,1,347.42,0.0,377.26,Philadelphia,SELL00881
ORD0026117,2023-05-23,CUST014435,P00017,4,516.44,0.1,2196.09,New York,SELL01949
ORD0083737,2020-07-26,CUST013433,P00041,2,475.23,0.0,1011.84,Jacksonville,SELL00268
ORD0014297,2024-11-19,CUST037066,P00011,2,239.24,0.0,529.4,Los Angeles,SELL00327
ORD0006152,2022-07-06,CUST038155,P00022,3,263.19,0.3,604.5,Fort Worth,SELL00585
ORD0060692,2023-09-15,CUST026511,P00046,3,416.57,0.0,1320.3,Indianapolis,SELL00191
ORD0011314,2020-03-30,CUST025324,P00011,3,389.66,0.05,1166.87,Phoenix,SELL00078
ORD0075448,2022-03-13,CUST017929,P00014,5,149.5,0.1,731.26,Dallas,SELL00729
ORD0031221,2024-12-18,CUST044757,P00036,3,67.29,0.0,222.84,Dallas,SELL00451
ORD0009837,2023-08-16,CUST008517,P00048,1,144.24,0.05,156.84,Houston,SELL01917
ORD0038443,2020-11-23,CUST009835,P00024,2,19.28,0.0,42.02,Charlotte,SELL00802
ORD0094058,2023-05-26,CUST027809,P00012,4,479.2,0.0,2161.53,Charlotte,SELL01491
ORD0057274,2024-02-13,CUST006014,P00012,3,112.59,0.0,389.34,Charlotte,SELL00034
ORD0063260,2024-05-23,CUST028091,P00042,3,401.77,0.0,1363.63,Fort Worth,SELL01822
ORD0078056,2022-06-10,CUST018538,P00013,1,458.09,0.05,497.25,Columbus,SELL01334
ORD0041302,2023-10-19,CUST026297,P00034,3,48.63,0.1,157.74,San Francisco,SELL00151
ORD0092699,2020-09-03,CUST027594,P00019,5,355.76,0.0,2004.11,Chicago,SELL01280
ORD0042207,2022-12-06,CUST037397,P00018,2,471.39,0.15,808.8,Phoenix,SELL01528
ORD0056025,2020-03-24,CUST041647,P00049,3,319.83,0.05,1030.42,New York,SELL00265
ORD0031841,2020-06-05,CUST029340,P00049,2,118.73,0.05,274.04,Columbus,SELL01911
ORD0001567,2021-03-18,CUST014649,P00004,2,483.84,0.05,1036.96,Washington,SELL00539
ORD0098953,2021-02-12,CUST048117,P00002,4,535.02,0.25,1696.87,Charlotte,SELL01866
ORD0057144,2021-12-29,CUST014062,P00004,4,572.48,0.15,2048.11,Phoenix,SELL00448
ORD0078225,2022-10-10,CUST016599,P00047,4,179.46,0.05,766.53,Dallas,SELL00119
ORD0034285,2020-07-16,CUST029325,P00007,5,287.0,0.05,1444.66,Charlotte,SELL01228
ORD0011115,2020-06-21,CUST007410,P00021,2,263.71,0.15,513.25,Seattle,SELL01161
ORD0095150,2023-11-01,CUST033775,P00035,3,100.61,0.3,233.87,Fort Worth,SELL01933
ORD0006193,2024-04-10,CUST022958,P00017,3,268.61,0.0,906.34,Dallas,SELL01721
ORD0010531,2020-05-12,CUST001115,P00042,1,83.64,0.2,93.05,Seattle,SELL00710
ORD0011001,2021-10-15,CUST023824,P00009,5,369.16,0.1,1807.05,Seattle,SELL00934
ORD0041235,2020-02-18,CUST035205,P00008,5,234.17,0.0,1268.7,Fort Worth,SELL01206
ORD0070814,2021-07-05,CUST024514,P00022,4,364.85,0.0,1543.53,Dallas,SELL01143
ORD0005744,2020-05-26,CUST004001,P00009,4,556.21,0.05,2501.85,New York,SELL00480
ORD0074064,2023-02-08,CUST008338,P00023,5,253.7,0.0,1336.05,Columbus,SELL00006
ORD0074440,2020-03-07,CUST044300,P00014,4,208.79,0.0,942.04,Houston,SELL01678
