Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Competitor Pricing,Seasonality,Demand
2022-01-24,S002,P0015,Clothing,South,0,0,0,67.0,0,Cloudy,64.23,Winter,74
2022-01-24,S002,P0016,Clothing,South,220,158,268,94.34,10,Cloudy,86.48,Winter,133
2022-01-24,S002,P0017,Toys,South,454,109,0,17.76,25,Cloudy,15.28,Winter,117
2022-01-24,S002,P0018,Clothing,South,122,122,169,31.09,10,Cloudy,26.78,Winter,149
2022-01-24,S002,P0019,Clothing,South,251,173,0,98.71,5,Cloudy,107.53,Winter,151
2022-01-24,S002,P0020,Furniture,South,264,39,0,105.81,15,Cloudy,123.03,Winter,63
2022-01-24,S003,P0001,Toys,East,118,118,277,18.38,15,Cloudy,16.73,Winter,161
2022-01-24,S003,P0002,Groceries,East,732,151,0,51.38,20,Cloudy,61.32,Winter,141
2022-01-24,S003,P0003,Electronics,East,123,89,134,94.81,10,Cloudy,91.6,Winter,130
2022-01-24,S003,P0004,Groceries,East,395,128,0,21.7,15,Cloudy,19.13,Winter,113
2022-01-24,S003,P0005,Toys,East,572,82,0,20.52,5,Cloudy,22.87,Winter,81
2022-01-24,S003,P0006,Toys,East,190,37,0,32.14,10,Cloudy,30.63,Winter,55
2022-01-24,S003,P0007,Groceries,East,428,93,0,14.85,10,Cloudy,15.87,Winter,102
2022-01-24,S003,P0008,Clothing,East,306,90,280,131.62,5,Cloudy,128.33,Winter,137
2022-01-24,S003,P0009,Groceries,East,92,92,147,46.71,25,Cloudy,50.21,Winter,143
2022-01-24,S003,P0010,Groceries,East,213,123,0,39.61,10,Cloudy,39.49,Winter,118
2022-01-24,S003,P0011,Electronics,East,230,172,252,131.55,15,Cloudy,116.17,Winter,152
2022-01-24,S003,P0012,Furniture,East,228,67,0,99.41,5,Cloudy,92.93,Winter,76
2022-01-24,S003,P0013,Groceries,East,256,91,0,75.5,0,Cloudy,72.55,Winter,93
2022-01-24,S003,P0014,Groceries,East,559,108,0,82.72,15,Cloudy,74.21,Winter,90
2022-01-24,S003,P0015,Groceries,East,673,116,0,118.04,0,Cloudy,108.61,Winter,141
2022-01-24,S003,P0016,Electronics,East,397,101,0,93.51,5,Cloudy,111.62,Winter,90
2022-01-24,S003,P0017,Furniture,East,278,72,0,115.09,15,Cloudy,103.01,Winter,91
2022-01-24,S003,P0018,Furniture,East,564,21,0,114.65,0,Cloudy,135.92,Winter,33
2022-01-24,S003,P0019,Groceries,East,105,105,130,63.25,10,Cloudy,59.13,Winter,162
2022-01-24,S003,P0020,Clothing,East,532,69,0,50.74,25,Cloudy,56.12,Winter,68
2022-01-24,S004,P0001,Groceries,West,293,67,0,9.33,20,Sunny,8.31,Winter,98
2022-01-24,S004,P0002,Groceries,West,191,128,0,22.4,15,Sunny,20.67,Winter,169
2022-01-24,S004,P0003,Furniture,West,116,36,0,117.91,5,Sunny,142.38,Winter,43
2022-01-24,S004,P0004,Groceries,West,277,75,0,47.08,15,Sunny,56.55,Winter,107
2022-01-24,S004,P0005,Clothing,West,139,139,168,83.99,10,Sunny,99.36,Winter,179
2022-01-24,S004,P0006,Groceries,West,404,42,0,33.12,5,Sunny,28.29,Winter,69
2022-01-24,S004,P0007,Groceries,West,273,104,0,29.32,10,Sunny,33.75,Winter,139
2022-01-24,S004,P0008,Furniture,West,125,50,0,95.7,0,Sunny,103.5,Winter,66
2022-01-24,S004,P0009,Clothing,West,225,91,0,96.39,25,Sunny,91.73,Winter,113
2022-01-24,S004,P0010,Groceries,West,363,32,0,22.13,0,Sunny,25.95,Winter,53
2022-01-24,S004,P0011,Clothing,West,798,97,0,51.44,20,Sunny,60.13,Winter,119
2022-01-24,S004,P0012,Electronics,West,147,38,0,93.15,5,Sunny,80.53,Winter,38
2022-01-24,S004,P0013,Groceries,West,821,65,0,17.9,10,Sunny,21.02,Winter,88
2022-01-24,S004,P0014,Furniture,West,122,122,307,173.31,20,Sunny,202.32,Winter,156
2022-01-24,S004,P0015,Furniture,West,147,78,0,102.14,5,Sunny,94.86,Winter,89
2022-01-24,S004,P0016,Furniture,West,355,64,0,109.07,5,Sunny,98.15,Winter,53
2022-01-24,S004,P0017,Clothing,West,168,164,245,125.14,10,Sunny,132.08,Winter,223
2022-01-24,S004,P0018,Furniture,West,107,62,61,165.54,0,Sunny,165.5,Winter,67
2022-01-24,S004,P0019,Clothing,West,124,124,157,76.22,5,Sunny,72.25,Winter,176
2022-01-24,S004,P0020,Furniture,West,111,87,316,127.64,25,Sunny,120.29,Winter,140
2022-01-24,S005,P0001,Groceries,North,150,143,227,10.56,20,Snowy,11.89,Winter,128
2022-01-24,S005,P0002,Electronics,North,312,75,309,34.16,25,Snowy,30.39,Winter,108
2022-01-24,S005,P0003,Toys,North,146,49,64,25.17,5,Snowy,30.46,Winter,58
2022-01-24,S005,P0004,Groceries,North,112,76,123,7.05,15,Snowy,6.06,Winter,105
2022-01-24,S005,P0005,Groceries,North,127,84,0,13.89,10,Snowy,16.74,Winter,81
2022-01-24,S005,P0006,Groceries,North,1000,79,0,60.42,5,Snowy,54.08,Winter,102
2022-01-24,S005,P0007,Groceries,North,152,60,0,82.59,5,Snowy,77.95,Winter,100
2022-01-24,S005,P0008,Groceries,North,145,41,0,45.82,10,Snowy,54.25,Winter,41
2022-01-24,S005,P0009,Groceries,North,376,45,0,76.38,10,Snowy,85.27,Winter,63
2022-01-24,S005,P0010,Groceries,North,519,96,0,58.52,5,Snowy,64.54,Winter,107
2022-01-24,S005,P0011,Electronics,North,236,111,0,86.83,10,Snowy,81.62,Winter,137
2022-01-24,S005,P0012,Furniture,North,295,15,0,102.92,5,Snowy,93.93,Winter,17
2022-01-24,S005,P0013,Groceries,North,282,103,515,85.52,5,Snowy,77.32,Winter,143
2022-01-24,S005,P0014,Furniture,North,454,52,0,127.58,25,Snowy,143.83,Winter,82
2022-01-24,S005,P0015,Groceries,North,437,117,0,46.2,10,Snowy,54.4,Winter,105
2022-01-24,S005,P0016,Toys,North,322,63,0,32.66,10,Snowy,29.87,Winter,90
2022-01-24,S005,P0017,Toys,North,102,55,76,29.26,15,Snowy,32.99,Winter,69
2022-01-24,S005,P0018,Clothing,North,61,61,139,25.37,0,Snowy,27.72,Winter,144
2022-01-24,S005,P0019,Furniture,North,173,74,155,143.06,0,Snowy,121.9,Winter,67
2022-01-24,S005,P0020,Toys,North,170,100,119,28.59,20,Snowy,24.87,Winter,124
2022-01-25,S001,P0001,Electronics,North,428,55,0,60.18,10,Snowy,56.0,Winter,61
2022-01-25,S001,P0002,Clothing,North,181,67,0,68.43,0,Snowy,63.56,Winter,94
2022-01-25,S001,P0003,Clothing,North,491,96,0,48.38,15,Snowy,57.12,Winter,105
2022-01-25,S001,P0004,Electronics,North,61,61,227,115.22,0,Snowy,101.28,Winter,99
2022-01-25,S001,P0005,Groceries,North,599,40,0,47.24,5,Snowy,51.37,Winter,49
2022-01-25,S001,P0006,Toys,North,246,36,0,35.7,0,Snowy,38.61,Winter,56
2022-01-25,S001,P0007,Groceries,North,791,174,0,24.61,20,Snowy,23.91,Winter,151
2022-01-25,S001,P0008,Electronics,North,79,76,65,40.9,5,Snowy,37.85,Winter,68
2022-01-25,S001,P0009,Clothing,North,131,109,115,94.92,0,Snowy,84.53,Winter,98
2022-01-25,S001,P0010,Furniture,North,491,49,0,118.12,5,Snowy,133.17,Winter,66
2022-01-25,S001,P0011,Furniture,North,106,85,0,163.77,0,Snowy,194.09,Winter,77
2022-01-25,S001,P0012,Groceries,North,187,143,0,78.49,15,Snowy,87.63,Winter,133
2022-01-25,S001,P0013,Toys,North,101,101,159,34.97,20,Snowy,33.12,Winter,170
2022-01-25,S001,P0014,Groceries,North,483,80,0,72.67,0,Snowy,76.75,Winter,97
2022-01-25,S001,P0015,Toys,North,160,42,0,14.59,0,Snowy,15.38,Winter,67
2022-01-25,S001,P0016,Groceries,North,819,76,0,38.09,10,Snowy,34.83,Winter,109
2022-01-25,S001,P0017,Toys,North,132,71,124,23.58,5,Snowy,22.24,Winter,106
2022-01-25,S001,P0018,Groceries,North,149,94,93,54.76,10,Snowy,52.02,Winter,83
2022-01-25,S001,P0019,Furniture,North,137,98,79,100.26,15,Snowy,112.33,Winter,87
2022-01-25,S001,P0020,Furniture,North,433,34,0,98.24,10,Snowy,111.12,Winter,51
2022-01-25,S002,P0001,Groceries,South,175,17,0,60.58,0,Snowy,66.42,Winter,22
2022-01-25,S002,P0002,Toys,South,332,62,0,28.44,10,Snowy,32.93,Winter,81
2022-01-25,S002,P0003,Groceries,South,302,92,0,79.67,15,Snowy,70.14,Winter,128
2022-01-25,S002,P0004,Groceries,South,427,127,420,46.34,10,Snowy,41.44,Winter,146
2022-01-25,S002,P0005,Electronics,South,358,118,0,92.08,10,Snowy,86.19,Winter,110
2022-01-25,S002,P0006,Clothing,South,108,108,160,74.87,10,Snowy,64.58,Winter,157
2022-01-25,S002,P0007,Toys,South,131,67,0,22.8,25,Snowy,22.31,Winter,99
2022-01-25,S002,P0008,Groceries,South,91,91,143,25.05,10,Snowy,26.7,Winter,122
2022-01-25,S002,P0009,Groceries,South,199,63,0,58.31,5,Snowy,56.55,Winter,78
2022-01-25,S002,P0010,Groceries,South,161,47,0,76.91,5,Snowy,84.0,Winter,71
2022-01-25,S002,P0011,Groceries,South,217,50,0,89.74,0,Snowy,100.34,Winter,80
2022-01-25,S002,P0012,Electronics,South,146,34,0,55.5,10,Snowy,52.91,Winter,50
2022-01-25,S002,P0013,Groceries,South,603,140,0,18.74,25,Snowy,21.95,Winter,136
2022-01-25,S002,P0014,Electronics,South,680,53,0,111.7,10,Snowy,100.51,Winter,79
2022-01-25,S002,P0015,Clothing,South,701,5,0,43.13,10,Snowy,51.75,Winter,5
2022-01-25,S002,P0016,Clothing,South,62,62,0,88.11,0,Snowy,94.01,Winter,94
2022-01-25,S002,P0017,Toys,South,345,76,0,19.13,0,Snowy,22.87,Winter,69
2022-01-25,S002,P0018,Clothing,South,169,89,94,28.01,10,Snowy,24.89,Winter,114
2022-01-25,S002,P0019,Clothing,South,676,170,649,84.64,20,Snowy,98.06,Winter,158
2022-01-25,S002,P0020,Furniture,South,630,34,0,114.07,5,Snowy,112.26,Winter,41
2022-01-25,S003,P0001,Toys,East,156,136,0,18.13,5,Cloudy,18.09,Winter,118
2022-01-25,S003,P0002,Groceries,East,581,64,0,50.59,0,Cloudy,48.96,Winter,54
2022-01-25,S003,P0003,Electronics,East,168,168,164,97.41,20,Cloudy,90.33,Winter,183
2022-01-25,S003,P0004,Groceries,East,267,70,371,24.55,0,Cloudy,26.65,Winter,117
2022-01-25,S003,P0005,Toys,East,490,45,0,16.59,10,Cloudy,18.79,Winter,39
2022-01-25,S003,P0006,Toys,East,153,101,124,38.75,10,Cloudy,37.47,Winter,108
2022-01-25,S003,P0007,Groceries,East,335,54,0,12.65,15,Cloudy,11.16,Winter,58
2022-01-25,S003,P0008,Clothing,East,216,72,0,120.18,0,Cloudy,117.57,Winter,92
2022-01-25,S003,P0009,Groceries,East,147,30,0,40.78,10,Cloudy,46.32,Winter,48
2022-01-25,S003,P0010,Groceries,East,90,90,81,34.92,10,Cloudy,39.31,Winter,95
2022-01-25,S003,P0011,Electronics,East,58,58,439,144.28,10,Cloudy,171.55,Winter,184
2022-01-25,S003,P0012,Furniture,East,161,96,286,95.0,25,Cloudy,89.59,Winter,136
2022-01-25,S003,P0013,Groceries,East,165,143,0,75.36,20,Cloudy,73.82,Winter,167
2022-01-25,S003,P0014,Groceries,East,451,125,0,89.39,10,Cloudy,107.48,Winter,112
2022-01-25,S003,P0015,Groceries,East,557,115,0,92.24,10,Cloudy,101.19,Winter,112
2022-01-25,S003,P0016,Electronics,East,296,66,0,104.45,0,Cloudy,92.15,Winter,92
2022-01-25,S003,P0017,Furniture,East,206,95,0,128.03,0,Cloudy,143.16,Winter,89
2022-01-25,S003,P0018,Furniture,East,543,69,0,140.13,0,Cloudy,129.43,Winter,71
2022-01-25,S003,P0019,Groceries,East,130,119,148,54.94,15,Cloudy,61.45,Winter,150
2022-01-25,S003,P0020,Clothing,East,463,76,0,75.75,0,Cloudy,74.99,Winter,86
2022-01-25,S004,P0001,Groceries,West,226,169,0,12.68,0,Snowy,14.28,Winter,141
2022-01-25,S004,P0002,Groceries,West,443,72,0,20.05,0,Snowy,19.3,Winter,79
2022-01-25,S004,P0003,Furniture,West,439,112,307,121.98,25,Snowy,145.42,Winter,120
2022-01-25,S004,P0004,Groceries,West,202,185,0,57.99,10,Snowy,67.6,Winter,158
2022-01-25,S004,P0005,Clothing,West,168,120,0,74.58,0,Snowy,88.42,Winter,102
2022-01-25,S004,P0006,Groceries,West,362,140,0,36.92,5,Snowy,43.77,Winter,117
2022-01-25,S004,P0007,Groceries,West,992,95,0,28.07,10,Snowy,32.03,Winter,124
2022-01-25,S004,P0008,Furniture,West,75,75,93,100.22,0,Snowy,110.35,Winter,79
2022-01-25,S004,P0009,Clothing,West,134,58,0,108.07,0,Snowy,121.18,Winter,76
2022-01-25,S004,P0010,Groceries,West,331,101,0,25.06,0,Snowy,29.74,Winter,88
2022-01-25,S004,P0011,Clothing,West,701,95,0,69.15,0,Snowy,75.67,Winter,143
2022-01-25,S004,P0012,Electronics,West,109,109,121,109.05,20,Snowy,104.26,Winter,132
2022-01-25,S004,P0013,Groceries,West,756,67,0,18.42,10,Snowy,19.83,Winter,97
2022-01-25,S004,P0014,Furniture,West,175,44,0,167.49,0,Snowy,155.33,Winter,60
2022-01-25,S004,P0015,Furniture,West,467,51,0,94.49,5,Snowy,100.82,Winter,82
2022-01-25,S004,P0016,Furniture,West,291,81,0,118.47,5,Snowy,105.71,Winter,76
2022-01-25,S004,P0017,Clothing,West,249,71,0,100.83,5,Snowy,100.2,Winter,106
2022-01-25,S004,P0018,Furniture,West,106,23,0,136.57,0,Snowy,163.03,Winter,31
2022-01-25,S004,P0019,Clothing,West,157,157,175,60.8,20,Snowy,68.11,Winter,175
2022-01-25,S004,P0020,Furniture,West,156,14,0,94.16,10,Snowy,106.32,Winter,18
2022-01-25,S005,P0001,Groceries,North,7,7,291,13.5,0,Snowy,15.44,Winter,135
2022-01-25,S005,P0002,Electronics,North,237,98,0,42.02,5,Snowy,48.1,Winter,115
2022-01-25,S005,P0003,Toys,North,161,111,88,26.35,20,Snowy,22.47,Winter,105
2022-01-25,S005,P0004,Groceries,North,159,134,105,8.58,0,Snowy,7.64,Winter,116
2022-01-25,S005,P0005,Groceries,North,237,88,178,16.56,0,Snowy,18.78,Winter,102
2022-01-25,S005,P0006,Groceries,North,921,27,0,42.01,10,Snowy,46.28,Winter,33
2022-01-25,S005,P0007,Groceries,North,632,137,0,93.06,10,Snowy,99.05,Winter,176
2022-01-25,S005,P0008,Groceries,North,104,104,123,58.36,10,Snowy,68.44,Winter,108
2022-01-25,S005,P0009,Groceries,North,331,52,0,82.22,5,Snowy,80.66,Winter,55
2022-01-25,S005,P0010,Groceries,North,423,94,0,58.82,5,Snowy,55.07,Winter,93
2022-01-25,S005,P0011,Electronics,North,125,96,0,88.98,0,Snowy,80.09,Winter,110
2022-01-25,S005,P0012,Furniture,North,280,105,0,132.24,15,Snowy,118.76,Winter,114
2022-01-25,S005,P0013,Groceries,North,179,121,0,77.63,15,Snowy,70.23,Winter,148
2022-01-25,S005,P0014,Furniture,North,402,83,0,164.7,5,Snowy,162.15,Winter,73
2022-01-25,S005,P0015,Groceries,North,320,67,0,49.7,10,Snowy,42.63,Winter,112
2022-01-25,S005,P0016,Toys,North,259,87,290,35.63,5,Snowy,40.77,Winter,116
2022-01-25,S005,P0017,Toys,North,123,69,64,35.55,0,Snowy,34.97,Winter,64
2022-01-25,S005,P0018,Clothing,North,139,108,90,24.22,0,Snowy,21.79,Winter,112
2022-01-25,S005,P0019,Furniture,North,99,56,0,122.46,15,Snowy,115.67,Winter,69
2022-01-25,S005,P0020,Toys,North,189,67,0,29.41,5,Snowy,27.69,Winter,80
2022-01-26,S001,P0001,Electronics,North,373,147,331,68.86,25,Cloudy,61.97,Winter,160
2022-01-26,S001,P0002,Clothing,North,114,84,90,60.34,5,Cloudy,70.55,Winter,87
2022-01-26,S001,P0003,Clothing,North,1400,151,0,66.17,5,Cloudy,65.11,Winter,156
2022-01-26,S001,P0004,Electronics,North,149,149,0,125.84,5,Cloudy,109.15,Winter,144
2022-01-26,S001,P0005,Groceries,North,1510,180,0,73.21,0,Cloudy,69.7,Winter,150
2022-01-26,S001,P0006,Toys,North,685,104,0,40.07,15,Cloudy,42.7,Winter,139
2022-01-26,S001,P0007,Groceries,North,617,76,0,22.33,10,Cloudy,19.62,Winter,82
2022-01-26,S001,P0008,Electronics,North,68,68,130,44.73,10,Cloudy,42.7,Winter,111
2022-01-26,S001,P0009,Clothing,North,137,71,119,85.52,10,Cloudy,102.14,Winter,115
2022-01-26,S001,P0010,Furniture,North,442,35,0,111.29,5,Cloudy,133.68,Winter,50
2022-01-26,S001,P0011,Furniture,North,206,128,219,143.56,25,Cloudy,139.4,Winter,108
2022-01-26,S001,P0012,Groceries,North,313,101,293,92.17,10,Cloudy,87.64,Winter,151
2022-01-26,S001,P0013,Toys,North,159,73,0,34.25,0,Cloudy,29.8,Winter,89
2022-01-26,S001,P0014,Groceries,North,403,107,0,71.35,10,Cloudy,61.87,Winter,108
2022-01-26,S001,P0015,Toys,North,118,57,62,15.06,0,Cloudy,12.81,Winter,62
2022-01-26,S001,P0016,Groceries,North,743,126,0,40.09,10,Cloudy,47.15,Winter,143
2022-01-26,S001,P0017,Toys,North,185,45,0,21.68,0,Cloudy,21.33,Winter,66
2022-01-26,S001,P0018,Groceries,North,148,148,291,92.72,10,Cloudy,85.46,Winter,283
2022-01-26,S001,P0019,Furniture,North,118,46,0,96.94,10,Cloudy,87.37,Winter,49
2022-01-26,S001,P0020,Furniture,North,399,98,0,116.71,5,Cloudy,138.13,Winter,83
2022-01-26,S002,P0001,Groceries,South,843,111,0,68.25,15,Snowy,79.16,Winter,95
2022-01-26,S002,P0002,Toys,South,270,59,0,26.98,10,Snowy,31.25,Winter,67
2022-01-26,S002,P0003,Groceries,South,210,100,0,93.49,0,Snowy,102.39,Winter,145
2022-01-26,S002,P0004,Groceries,South,300,94,0,43.44,0,Snowy,42.11,Winter,91
2022-01-26,S002,P0005,Electronics,South,631,34,0,84.96,0,Snowy,75.58,Winter,57
2022-01-26,S002,P0006,Clothing,South,160,128,125,67.8,10,Snowy,65.18,Winter,122
2022-01-26,S002,P0007,Toys,South,383,99,0,24.88,10,Snowy,27.37,Winter,86
2022-01-26,S002,P0008,Groceries,South,143,47,0,22.24,5,Snowy,19.74,Winter,56
2022-01-26,S002,P0009,Groceries,South,353,61,0,59.35,5,Snowy,55.97,Winter,83
2022-01-26,S002,P0010,Groceries,South,114,57,69,75.44,10,Snowy,66.92,Winter,67
2022-01-26,S002,P0011,Groceries,South,167,148,0,89.77,20,Snowy,77.09,Winter,134
2022-01-26,S002,P0012,Electronics,South,566,126,0,53.46,25,Snowy,63.28,Winter,106
2022-01-26,S002,P0013,Groceries,South,463,171,408,26.16,0,Snowy,30.8,Winter,152
2022-01-26,S002,P0014,Electronics,South,627,94,0,107.38,20,Snowy,102.13,Winter,102
2022-01-26,S002,P0015,Clothing,South,696,64,0,69.81,0,Snowy,81.67,Winter,101
2022-01-26,S002,P0016,Clothing,South,268,67,0,73.78,10,Snowy,68.72,Winter,59
2022-01-26,S002,P0017,Toys,South,269,35,0,16.3,5,Snowy,18.97,Winter,41
2022-01-26,S002,P0018,Clothing,South,174,156,163,26.89,15,Snowy,30.26,Winter,136
2022-01-26,S002,P0019,Clothing,South,506,84,0,72.59,15,Snowy,84.71,Winter,88
2022-01-26,S002,P0020,Furniture,South,596,79,0,116.66,10,Snowy,134.74,Winter,74
2022-01-26,S003,P0001,Toys,East,297,103,0,14.21,20,Snowy,16.28,Winter,112
2022-01-26,S003,P0002,Groceries,East,517,86,0,64.53,0,Snowy,61.83,Winter,125
2022-01-26,S003,P0003,Electronics,East,164,164,160,116.25,0,Snowy,126.68,Winter,185
2022-01-26,S003,P0004,Groceries,East,197,82,0,24.64,10,Snowy,21.51,Winter,136
2022-01-26,S003,P0005,Toys,East,445,66,468,23.07,5,Snowy,20.96,Winter,100
2022-01-26,S003,P0006,Toys,East,176,100,123,34.01,20,Snowy,32.31,Winter,104
2022-01-26,S003,P0007,Groceries,East,1069,56,0,15.44,5,Snowy,15.24,Winter,82
2022-01-26,S003,P0008,Clothing,East,424,69,0,112.71,5,Snowy,99.63,Winter,88
2022-01-26,S003,P0009,Groceries,East,117,117,111,58.09,0,Snowy,62.12,Winter,120
2022-01-26,S003,P0010,Groceries,East,81,81,127,40.93,5,Snowy,47.55,Winter,128
2022-01-26,S003,P0011,Electronics,East,252,96,0,119.62,10,Snowy,143.56,Winter,118
2022-01-26,S003,P0012,Furniture,East,65,65,0,81.33,20,Snowy,88.71,Winter,83
2022-01-26,S003,P0013,Groceries,East,22,22,0,81.35,5,Snowy,76.85,Winter,133
2022-01-26,S003,P0014,Groceries,East,326,146,454,100.91,10,Snowy,100.45,Winter,134
2022-01-26,S003,P0015,Groceries,East,442,75,0,90.14,5,Snowy,103.09,Winter,88
2022-01-26,S003,P0016,Electronics,East,230,69,0,92.4,5,Snowy,89.66,Winter,72
2022-01-26,S003,P0017,Furniture,East,469,44,0,101.57,10,Snowy,121.48,Winter,54
2022-01-26,S003,P0018,Furniture,East,474,75,446,150.5,10,Snowy,136.89,Winter,125
2022-01-26,S003,P0019,Groceries,East,159,159,142,59.82,15,Snowy,53.88,Winter,162
2022-01-26,S003,P0020,Clothing,East,387,109,0,87.69,5,Snowy,75.44,Winter,149
2022-01-26,S004,P0001,Groceries,West,57,57,0,11.18,15,Cloudy,10.85,Winter,136
2022-01-26,S004,P0002,Groceries,West,371,118,0,22.48,0,Cloudy,19.6,Winter,114
2022-01-26,S004,P0003,Furniture,West,327,48,0,133.23,5,Cloudy,119.58,Winter,61
2022-01-26,S004,P0004,Groceries,West,444,27,0,38.58,10,Cloudy,43.4,Winter,37
2022-01-26,S004,P0005,Clothing,West,48,48,191,81.27,10,Cloudy,93.76,Winter,167
2022-01-26,S004,P0006,Groceries,West,222,145,253,35.83,15,Cloudy,35.29,Winter,127
2022-01-26,S004,P0007,Groceries,West,897,85,0,29.34,0,Cloudy,33.07,Winter,104
2022-01-26,S004,P0008,Furniture,West,93,77,59,90.62,5,Cloudy,102.74,Winter,65
2022-01-26,S004,P0009,Clothing,West,331,41,0,104.3,0,Cloudy,90.63,Winter,53
2022-01-26,S004,P0010,Groceries,West,230,85,0,21.5,10,Cloudy,25.46,Winter,74
2022-01-26,S004,P0011,Clothing,West,606,93,627,54.19,25,Cloudy,47.36,Winter,140
2022-01-26,S004,P0012,Electronics,West,121,102,86,97.44,20,Cloudy,87.42,Winter,96
2022-01-26,S004,P0013,Groceries,West,689,62,0,17.57,10,Cloudy,20.41,Winter,83
2022-01-26,S004,P0014,Furniture,West,438,140,0,162.48,25,Cloudy,140.48,Winter,138
2022-01-26,S004,P0015,Furniture,West,416,66,0,82.66,10,Cloudy,89.25,Winter,60
2022-01-26,S004,P0016,Furniture,West,210,36,148,105.33,5,Cloudy,110.92,Winter,58
2022-01-26,S004,P0017,Clothing,West,178,116,129,114.89,0,Cloudy,135.48,Winter,149
2022-01-26,S004,P0018,Furniture,West,83,83,112,139.42,25,Cloudy,129.98,Winter,100
2022-01-26,S004,P0019,Clothing,West,175,99,120,67.11,10,Cloudy,57.59,Winter,149
2022-01-26,S004,P0020,Furniture,West,458,87,0,126.46,5,Cloudy,148.65,Winter,79
2022-01-26,S005,P0001,Groceries,North,227,190,0,11.76,25,Cloudy,13.1,Winter,190
2022-01-26,S005,P0002,Electronics,North,139,108,0,38.85,10,Cloudy,37.48,Winter,92
2022-01-26,S005,P0003,Toys,North,138,94,99,26.8,10,Cloudy,31.09,Winter,90
2022-01-26,S005,P0004,Groceries,North,130,130,122,7.72,10,Cloudy,6.84,Winter,116
2022-01-26,S005,P0005,Groceries,North,149,64,0,14.67,0,Cloudy,15.86,Winter,67
2022-01-26,S005,P0006,Groceries,North,894,169,0,58.52,15,Cloudy,66.23,Winter,145
2022-01-26,S005,P0007,Groceries,North,495,217,0,111.49,0,Cloudy,109.88,Winter,186
2022-01-26,S005,P0008,Groceries,North,123,63,79,56.71,0,Cloudy,62.64,Winter,69
2022-01-26,S005,P0009,Groceries,North,279,61,351,96.44,5,Cloudy,95.95,Winter,100
2022-01-26,S005,P0010,Groceries,North,329,108,266,56.83,5,Cloudy,62.95,Winter,98
2022-01-26,S005,P0011,Electronics,North,436,102,590,83.21,10,Cloudy,77.7,Winter,123
2022-01-26,S005,P0012,Furniture,North,513,108,427,116.22,20,Cloudy,126.36,Winter,109
2022-01-26,S005,P0013,Groceries,North,58,36,0,55.92,10,Cloudy,53.34,Winter,35
2022-01-26,S005,P0014,Furniture,North,319,76,259,145.11,25,Cloudy,137.36,Winter,105
2022-01-26,S005,P0015,Groceries,North,253,62,0,44.41,10,Cloudy,40.18,Winter,78
2022-01-26,S005,P0016,Toys,North,172,64,0,31.54,0,Cloudy,33.42,Winter,65
2022-01-26,S005,P0017,Toys,North,118,104,86,33.01,10,Cloudy,39.8,Winter,87
2022-01-26,S005,P0018,Clothing,North,121,121,170,21.26,20,Cloudy,23.8,Winter,161
2022-01-26,S005,P0019,Furniture,North,198,112,244,145.7,10,Cloudy,127.67,Winter,103
2022-01-26,S005,P0020,Toys,North,122,75,70,29.32,0,Cloudy,32.28,Winter,79
2022-01-27,S001,P0001,Electronics,North,226,93,0,62.8,10,Cloudy,70.46,Winter,87
2022-01-27,S001,P0002,Clothing,North,120,82,102,63.78,10,Cloudy,56.32,Winter,105
2022-01-27,S001,P0003,Clothing,North,1249,115,0,54.81,10,Cloudy,61.47,Winter,127
2022-01-27,S001,P0004,Electronics,North,227,76,0,97.85,5,Cloudy,105.6,Winter,81
2022-01-27,S001,P0005,Groceries,North,1330,58,0,50.5,5,Cloudy,60.92,Winter,67
2022-01-27,S001,P0006,Toys,North,581,108,0,49.36,10,Cloudy,45.38,Winter,175
2022-01-27,S001,P0007,Groceries,North,541,175,677,28.59,10,Cloudy,24.78,Winter,163
2022-01-27,S001,P0008,Electronics,North,130,130,110,41.73,20,Cloudy,37.16,Winter,126
2022-01-27,S001,P0009,Clothing,North,185,102,130,98.54,0,Cloudy,91.44,Winter,110
2022-01-27,S001,P0010,Furniture,North,407,55,350,135.31,5,Cloudy,115.29,Winter,90
2022-01-27,S001,P0011,Furniture,North,78,78,0,168.01,0,Cloudy,198.98,Winter,84
2022-01-27,S001,P0012,Groceries,North,212,60,0,77.5,0,Cloudy,71.87,Winter,65
2022-01-27,S001,P0013,Toys,North,86,82,130,29.74,20,Cloudy,34.43,Winter,131
2022-01-27,S001,P0014,Groceries,North,771,129,0,79.24,0,Cloudy,70.57,Winter,108
2022-01-27,S001,P0015,Toys,North,123,75,112,15.67,10,Cloudy,17.3,Winter,120
2022-01-27,S001,P0016,Groceries,North,617,208,485,40.92,20,Cloudy,44.95,Winter,194
2022-01-27,S001,P0017,Toys,North,140,51,0,18.97,5,Cloudy,22.12,Winter,58
